,Unnamed: 0,article_id,article_url,comment_count,year,date,title,datetimeobject
635,20184,20185,https://www.nytimes.com/2015/04/01/world/middleeast/un-warns-of-total-collapse-in-yemen-as-houthis-continue-offensive.html,0,2015,01/04/2015,un warns of total collapse in yemen as houthis continue offensive,2015-01-04
639,20194,20195,https://www.nytimes.com/2015/04/01/business/dealbook/warburg-pincus-to-invest-500-million-in-oil-and-gas-firm-irm.html,0,2015,01/04/2015,warburg pincus to invest 500 million in oil and gas firm irm,2015-01-04
640,20195,20196,https://www.nytimes.com/2015/04/01/business/dealbook/fueled-by-market-rally-in-china-gf-securities-raises-3-6-billion-in-ipo.html,0,2015,01/04/2015,fueled by market rally in china gf securities raises 3 6 billion in ipo,2015-01-04
663,20133,20134,https://www.nytimes.com/2015/04/01/business/dealbook/philips-to-sell-controlling-stake-in-led-business-for-up-to-2-9-billion.html,0,2015,01/04/2015,philips to sell controlling stake in led business for up to 2 9 billion,2015-01-04
668,20145,20146,https://www.nytimes.com/2015/04/01/business/international/eurozone-inflation-unemployment.html,0,2015,01/04/2015,eurozone inflation unemployment,2015-01-04
674,20209,20210,https://www.nytimes.com/2015/04/01/business/media/michael-angelakis-steps-down-as-comcast-finance-officer.html,0,2015,01/04/2015,michael angelakis steps down as comcast finance officer,2015-01-04
701,20214,20215,https://www.nytimes.com/2015/04/01/us/texas-slot-machines-ring-up-big-business-in-a-legal-gray-area.html,0,2015,01/04/2015,texas slot machines ring up big business in a legal gray area,2015-01-04
710,20269,20270,https://www.nytimes.com/2015/04/01/business/dealbook/oas-brazilian-engineering-company-seeks-bankruptcy-protection.html,0,2015,01/04/2015,oas brazilian engineering company seeks bankruptcy protection,2015-01-04
712,20240,20241,https://www.nytimes.com/2015/04/01/us/campaign-finance-complaints-filed-against-4-presidential-hopefuls.html,0,2015,01/04/2015,campaign finance complaints filed against 4 presidential hopefuls,2015-01-04
744,20395,20396,https://www.nytimes.com/2015/04/01/opinion/thomas-edsall-has-american-business-lost-its-mojo.html,210,2015,01/04/2015,thomas edsall has american business lost its mojo,2015-01-04
925,26755,26756,https://www.nytimes.com/2015/05/01/world/middleeast/in-iran-fatal-porsche-crash-unleashes-middle-class-anger-at-rich-elites.html,70,2015,01/05/2015,in iran fatal porsche crash unleashes middle class anger at rich elites,2015-01-05
964,26674,26675,https://www.nytimes.com/2015/05/01/business/international/eurozone-consumer-prices-inflation-unemployment.html,0,2015,01/05/2015,eurozone consumer prices inflation unemployment,2015-01-05
976,26676,26677,https://www.nytimes.com/2015/05/01/business/dealbook/china-rethinks-safety-net-for-its-banking-system.html,0,2015,01/05/2015,china rethinks safety net for its banking system,2015-01-05
985,26720,26721,https://www.nytimes.com/2015/05/01/business/media/time-warner-cable-1q-earnings-results.html,0,2015,01/05/2015,time warner cable 1q earnings results,2015-01-05
1014,26903,26904,https://www.nytimes.com/2015/05/01/business/energy-environment/with-new-factory-tesla-ventures-into-solar-power-storage-for-home-and-business.html,0,2015,01/05/2015,with new factory tesla ventures into solar power storage for home and business,2015-01-05
1086,26874,26875,https://www.nytimes.com/2015/05/01/world/asia/us-said-to-give-warren-weinsteins-family-ransom-advice.html,0,2015,01/05/2015,us said to give warren weinsteins family ransom advice,2015-01-05
1098,33472,33473,https://www.nytimes.com/2015/06/01/world/americas/ex-fifa-official-jack-warner-cites-onion-article-in-defense.html,0,2015,01/06/2015,ex fifa official jack warner cites onion article in defense,2015-01-06
1130,33618,33619,https://www.nytimes.com/2015/06/01/your-money/staying-out-of-your-neighbors-business.html,0,2015,01/06/2015,staying out of your neighbors business,2015-01-06
1153,33445,33446,https://www.nytimes.com/2015/06/01/us/politics/secretary-of-state-john-kerry-flown-to-swiss-hospital-after-bike-crash.html,0,2015,01/06/2015,secretary of state john kerry flown to swiss hospital after bike crash,2015-01-06
1166,33447,33448,https://www.nytimes.com/2015/06/01/world/asia/china-says-it-could-set-up-air-defense-zone-in-south-china-sea.html,0,2015,01/06/2015,china says it could set up air defense zone in south china sea,2015-01-06
1256,40516,40517,https://www.nytimes.com/2015/07/01/world/europe/pressed-by-debt-crisis-doctors-leave-greece-in-droves.html,0,2015,01/07/2015,pressed by debt crisis doctors leave greece in droves,2015-01-07
1268,40294,40295,https://www.nytimes.com/2015/07/01/business/dealbook/ge-agrees-to-sell-european-buyout-financing-business-to-sumitomo.html,0,2015,01/07/2015,ge agrees to sell european buyout financing business to sumitomo,2015-01-07
1274,40540,40541,https://www.nytimes.com/interactive/2015/07/01/world/europe/document-tsipras-letter-to-european-leaders.html,0,2015,01/07/2015,document tsipras letter to european leaders,2015-01-07
1294,40300,40301,https://www.nytimes.com/2015/07/01/business/dealbook/conagra-to-sell-its-private-label-business.html,0,2015,01/07/2015,conagra to sell its private label business,2015-01-07
1295,40301,40302,https://www.nytimes.com/2015/07/01/business/dealbook/cenovus-energy-agrees-to-sell-oil-and-gas-royalty-business.html,0,2015,01/07/2015,cenovus energy agrees to sell oil and gas royalty business,2015-01-07
1391,40605,40606,https://www.nytimes.com/interactive/2015/07/01/business/international/what-key-players-are-saying-about-greek-crisis.html,0,2015,01/07/2015,what key players are saying about greek crisis,2015-01-07
1403,40255,40256,https://www.nytimes.com/2015/07/01/world/asia/indonesian-military-plane-crashes-into-medan.html,0,2015,01/07/2015,indonesian military plane crashes into medan,2015-01-07
1408,40356,40357,https://www.nytimes.com/2015/07/01/business/dealbook/willis-towers-watson-merger-to-insure-against-market-turmoil.html,0,2015,01/07/2015,willis towers watson merger to insure against market turmoil,2015-01-07
1410,40353,40354,https://www.nytimes.com/2015/07/01/world/asia/china-carbon-emissions-climate-change.html,0,2015,01/07/2015,china carbon emissions climate change,2015-01-07
1440,40413,40414,https://www.nytimes.com/2015/07/01/world/europe/lufthansa-offers-compensation-to-families-of-germanwings-crash-victims.html,0,2015,01/07/2015,lufthansa offers compensation to families of germanwings crash victims,2015-01-07
1484,40459,40460,https://www.nytimes.com/2015/07/01/world/middleeast/egyptian-president-vows-swifter-justice-for-terrorists-after-assassination.html,0,2015,01/07/2015,egyptian president vows swifter justice for terrorists after assassination,2015-01-07
1527,45599,45600,https://www.nytimes.com/2015/08/01/world/europe/greek-debt-crisis-adds-to-a-spike-in-burglaries-and-robberies.html,0,2015,01/08/2015,greek debt crisis adds to a spike in burglaries and robberies,2015-01-08
1559,45556,45557,https://www.nytimes.com/2015/08/01/business/international/shares-in-mainland-china-end-worst-month-in-6-years.html,0,2015,01/08/2015,shares in mainland china end worst month in 6 years,2015-01-08
1570,51581,51582,https://www.nytimes.com/2015/09/01/world/europe/austria-migrant-crisis-truck.html,192,2015,01/09/2015,austria migrant crisis truck,2015-01-09
1620,51718,51719,https://www.nytimes.com/2015/09/01/world/most-nations-miss-a-goal-for-women-in-leadership.html,0,2015,01/09/2015,most nations miss a goal for women in leadership,2015-01-09
1624,51722,51723,https://www.nytimes.com/2015/09/01/world/europe/an-escalating-migrant-crisis-and-an-intensifying-search-for-solutions.html,0,2015,01/09/2015,an escalating migrant crisis and an intensifying search for solutions,2015-01-09
1664,51919,51920,https://www.nytimes.com/politics/first-draft/2015/09/01/donald-trump-meets-with-javier-palomarez-head-of-u-s-hispanic-chamber-of-commerce/,0,2015,01/09/2015,donald trump meets with javier palomarez head of u s hispanic chamber of commerce,2015-01-09
1723,51611,51612,https://www.nytimes.com/2015/09/01/us/politics/republicans-wary-of-donald-trumps-populist-tone-on-taxes.html,506,2015,01/09/2015,republicans wary of donald trumps populist tone on taxes,2015-01-09
1739,51598,51599,https://www.nytimes.com/2015/09/01/world/asia/china-punishes-nearly-200-over-rumors-about-stocks-blasts-and-parade.html,0,2015,01/09/2015,china punishes nearly 200 over rumors about stocks blasts and parade,2015-01-09
1797,58682,58683,https://www.nytimes.com/2015/10/01/world/middleeast/western-nations-drop-push-for-un-inquiry-into-yemen-conflict.html,0,2015,01/10/2015,western nations drop push for un inquiry into yemen conflict,2015-01-10
1899,58539,58540,https://www.nytimes.com/2015/10/01/us/politics/house-leadership-race.html,0,2015,01/10/2015,house leadership race,2015-01-10
1902,58541,58542,https://www.nytimes.com/2015/10/01/business/dealbook/senator-warren-to-join-call-to-alter-sales-of-distressed-loans.html,0,2015,01/10/2015,senator warren to join call to alter sales of distressed loans,2015-01-10
1918,58727,58728,https://www.nytimes.com/2015/10/01/business/international/slowdown-continues-for-china-in-factories.html,0,2015,01/10/2015,slowdown continues for china in factories,2015-01-10
1927,58614,58615,https://www.nytimes.com/2015/10/01/world/middleeast/the-syria-conflicts-overlapping-agendas-and-competing-visions.html,0,2015,01/10/2015,the syria conflicts overlapping agendas and competing visions,2015-01-10
1938,58720,58721,https://www.nytimes.com/2015/10/01/us/politics/hillary-clinton-camp-begins-to-fear-run-by-joe-biden.html,206,2015,01/10/2015,hillary clinton camp begins to fear run by joe biden,2015-01-10
1941,58582,58583,https://www.nytimes.com/2015/10/01/world/middleeast/europe-refugee-crisis-syria-civil-war.html,0,2015,01/10/2015,europe refugee crisis syria civil war,2015-01-10
1956,58494,58495,https://www.nytimes.com/2015/10/01/business/media/survivor-defies-gravity-to-hang-on-as-cbs-ratings-stalwart.html,0,2015,01/10/2015,survivor defies gravity to hang on as cbs ratings stalwart,2015-01-10
1959,58497,58498,https://www.nytimes.com/2015/10/01/world/asia/china-liucheng-guangxi-explosions.html,0,2015,01/10/2015,china liucheng guangxi explosions,2015-01-10
1971,58797,58798,https://www.nytimes.com/politics/first-draft/2015/10/01/jeb-bush-questions-marco-rubios-leadership-acumen/,0,2015,01/10/2015,jeb bush questions marco rubios leadership acumen,2015-01-10
1991,58517,58518,https://www.nytimes.com/2015/10/01/world/asia/chinas-mona-lisa-draws-long-lines-and-heightened-fervor-for-culture.html,0,2015,01/10/2015,chinas mona lisa draws long lines and heightened fervor for culture,2015-01-10
2002,58794,58795,https://www.nytimes.com/politics/first-draft/2015/10/01/first-draft-focus-throwback-thursday-silence-from-the-cold-war/,0,2015,01/10/2015,first draft focus throwback thursday silence from the cold war,2015-01-10
2014,66150,66151,https://www.nytimes.com/politics/first-draft/2015/11/01/jeb-bush-says-he-was-unaware-of-rubio-powerpoint-deck/,0,2015,01/11/2015,jeb bush says he was unaware of rubio powerpoint deck,2015-01-11
2046,66047,66048,https://www.nytimes.com/2015/11/01/world/asia/in-one-child-china-second-children-often-live-in-limbo.html,0,2015,01/11/2015,in one child china second children often live in limbo,2015-01-11
2069,66013,66014,https://www.nytimes.com/2015/11/01/world/europe/a-mass-migration-crisis-and-it-may-yet-get-worse.html,0,2015,01/11/2015,a mass migration crisis and it may yet get worse,2015-01-11
2079,66004,66005,https://www.nytimes.com/2015/11/01/business/mary-laschinger-of-veritiv-leadership-with-its-roots-on-the-farm.html,0,2015,01/11/2015,mary laschinger of veritiv leadership with its roots on the farm,2015-01-11
2177,65013,65014,https://www.nytimes.com/2015/11/01/arts/design/muskegon-lecture-series-brings-world-war-ii-alive.html,0,2015,01/11/2015,muskegon lecture series brings world war ii alive,2015-01-11
2291,65976,65977,https://www.nytimes.com/2015/11/01/world/middleeast/russian-plane-crashes-in-egypt-sinai-peninsula.html,0,2015,01/11/2015,russian plane crashes in egypt sinai peninsula,2015-01-11
2313,65430,65431,https://www.nytimes.com/2015/11/01/nyregion/smarties-a-halloween-favorite-maintains-a-sweet-family-business.html,0,2015,01/11/2015,smarties a halloween favorite maintains a sweet family business,2015-01-11
2316,66051,66052,https://www.nytimes.com/2015/11/01/business/international/airlines-reroute-flights-after-russian-crash-in-egypt.html,0,2015,01/11/2015,airlines reroute flights after russian crash in egypt,2015-01-11
2346,72172,72173,https://www.nytimes.com/2015/12/01/world/asia/china-aids-sexual-transmission.html,3,2015,01/12/2015,china aids sexual transmission,2015-01-12
2360,72337,72338,https://www.nytimes.com/2015/12/01/world/europe/russia-moscow-delays-enforcing-ban-on-turkish-produce-to-avoid-inflation.html,0,2015,01/12/2015,russia moscow delays enforcing ban on turkish produce to avoid inflation,2015-01-12
2368,72318,72319,https://www.nytimes.com/2015/12/01/us/politics/love-and-disbelief-followdonald-trump-meeting-with-black-leaders.html,0,2015,01/12/2015,love and disbelief followdonald trump meeting with black leaders,2015-01-12
2370,72317,72318,https://www.nytimes.com/2015/12/01/business/dealbook/pfizers-long-war-on-taxation.html,0,2015,01/12/2015,pfizers long war on taxation,2015-01-12
2409,72290,72291,https://www.nytimes.com/2015/12/01/world/asia/the-last-reservoir-of-glamour-from-chinas-four-great-actresses.html,0,2015,01/12/2015,the last reservoir of glamour from chinas four great actresses,2015-01-12
2416,72282,72283,https://www.nytimes.com/2015/12/01/business/dealbook/delaware-court-upholds-award-against-rbc-capital.html,0,2015,01/12/2015,delaware court upholds award against rbc capital,2015-01-12
2435,72308,72309,https://www.nytimes.com/2015/12/01/business/international/imf-sdr-renminbi-china-explainer.html,0,2015,01/12/2015,imf sdr renminbi china explainer,2015-01-12
2445,72212,72213,https://www.nytimes.com/2015/12/01/world/europe/debating-hollandes-war-response-to-the-paris-attacks.html,0,2015,01/12/2015,debating hollandes war response to the paris attacks,2015-01-12
2466,72203,72204,https://www.nytimes.com/2015/12/01/business/international/china-renminbi-reserve-currency.html,105,2015,01/12/2015,china renminbi reserve currency,2015-01-12
2476,72135,72136,https://www.nytimes.com/2015/12/01/world/asia/china-climate-change-global-warming.html,25,2015,01/12/2015,china climate change global warming,2015-01-12
2478,72136,72137,https://www.nytimes.com/2015/12/01/world/asia/china-taiwan-spy-swap.html,0,2015,01/12/2015,china taiwan spy swap,2015-01-12
2521,72407,72408,https://www.nytimes.com/politics/first-draft/2015/12/01/uncertainty-frenzy-and-then-donald-trump-appeared/,0,2015,01/12/2015,uncertainty frenzy and then donald trump appeared,2015-01-12
2533,72279,72280,https://www.nytimes.com/2015/12/01/science/luis-ho-pushes-china-into-world-astronomy-club.html,0,2015,01/12/2015,luis ho pushes china into world astronomy club,2015-01-12
2542,72431,72432,https://www.nytimes.com/politics/first-draft/2015/12/01/rudolph-giuliani-cites-911-celebrations-but-disputes-donald-trump/,0,2015,01/12/2015,rudolph giuliani cites 911 celebrations but disputes donald trump,2015-01-12
2555,2207,2208,https://www.nytimes.com/2015/01/13/world/europe/kerry-paris-terrorist-attacks.html,0,2015,13/01/2015,kerry paris terrorist attacks,2015-01-13
2556,2208,2209,https://www.nytimes.com/2015/01/13/world/europe/france-charlie-hebdo-terrorist-attacks.html,94,2015,13/01/2015,france charlie hebdo terrorist attacks,2015-01-13
2565,2248,2249,https://www.nytimes.com/2015/01/13/world/asia/strains-show-as-afghan-leaders-unveil-list-of-cabinet-nominees.html,0,2015,13/01/2015,strains show as afghan leaders unveil list of cabinet nominees,2015-01-13
2572,2271,2272,https://www.nytimes.com/2015/01/13/business/international/volvo-to-export-sedan-made-in-china-to-the-us.html,0,2015,13/01/2015,volvo to export sedan made in china to the us,2015-01-13
2618,2396,2397,https://www.nytimes.com/2015/01/13/business/a-small-software-company-sees-a-future-in-containers-of-code.html,0,2015,13/01/2015,a small software company sees a future in containers of code,2015-01-13
2632,2445,2446,https://www.nytimes.com/2015/01/13/world/middleeast/joan-peters-journalist-who-wrote-on-israeli-palestinian-conflict-dies-at-78.html,0,2015,13/01/2015,joan peters journalist who wrote on israeli palestinian conflict dies at 78,2015-01-13
2639,2436,2437,https://www.nytimes.com/2015/01/13/world/europe/fear-on-rise-jews-in-france-weigh-an-exit.html,230,2015,13/01/2015,fear on rise jews in france weigh an exit,2015-01-13
2641,2434,2435,https://www.nytimes.com/2015/01/13/nyregion/de-blasios-proposed-tax-code-changes-would-affect-businesses-large-and-small.html,0,2015,13/01/2015,de blasios proposed tax code changes would affect businesses large and small,2015-01-13
2651,2454,2455,https://www.nytimes.com/2015/01/13/world/west-struggles-against-flow-to-war-zones.html,196,2015,13/01/2015,west struggles against flow to war zones,2015-01-13
2656,2413,2414,https://www.nytimes.com/2015/01/13/business/international/in-china-projects-to-make-great-wall-feel-small-.html,130,2015,13/01/2015,in china projects to make great wall feel small ,2015-01-13
2720,2335,2336,https://www.nytimes.com/2015/01/13/world/europe/women-run-30-percent-of-all-businesses-but-only-5-percent-of-the-biggest-study-shows.html,0,2015,13/01/2015,women run 30 percent of all businesses but only 5 percent of the biggest study shows,2015-01-13
2733,2376,2377,https://www.nytimes.com/2015/01/13/business/media/award-for-transparent-vindicates-amazons-tv-executives.html,0,2015,13/01/2015,award for transparent vindicates amazons tv executives,2015-01-13
2761,2575,2576,https://www.nytimes.com/politics/first-draft/2015/01/13/asking-warren-to-run-and-not-taking-no-for-an-answer/,0,2015,13/01/2015,asking warren to run and not taking no for an answer,2015-01-13
2769,2369,2370,https://www.nytimes.com/2015/01/13/business/energy-environment/oil-prices-fall-to-their-lowest-since-2009-recession.html,0,2015,13/01/2015,oil prices fall to their lowest since 2009 recession,2015-01-13
2788,2686,2687,https://www.nytimes.com/2015/01/14/world/europe/europe-focuses-on-emerging-threats-from-smaller-crews-of-terrorists.html,0,2015,14/01/2015,europe focuses on emerging threats from smaller crews of terrorists,2015-01-14
2823,2844,2845,https://takingnote.blogs.nytimes.com/2015/01/14/getting-government-into-the-broadband-business/,0,2015,14/01/2015,getting government into the broadband business,2015-01-14
2933,2463,2464,https://www.nytimes.com/2015/01/14/world/asia/pope-urges-postwar-reconciliation-in-sri-lanka.html,0,2015,14/01/2015,pope urges postwar reconciliation in sri lanka,2015-01-14
2936,2479,2480,https://www.nytimes.com/2015/01/14/world/europe/france-iraq-deployment-debate-terrorist-attack.html,0,2015,14/01/2015,france iraq deployment debate terrorist attack,2015-01-14
3005,2474,2475,https://www.nytimes.com/2015/01/14/business/international/britain-inflation.html,0,2015,14/01/2015,britain inflation,2015-01-14
3018,2741,2742,https://www.nytimes.com/2015/01/15/world/asia/taxi-strikes-spread-across-china.html,0,2015,15/01/2015,taxi strikes spread across china,2015-01-15
3052,2732,2733,https://www.nytimes.com/2015/01/15/world/asia/10-turks-said-to-be-under-arrest-for-aiding-terrorist-suspects-in-china.html,0,2015,15/01/2015,10 turks said to be under arrest for aiding terrorist suspects in china,2015-01-15
3061,2956,2957,https://www.nytimes.com/2015/01/15/world/europe/crisis-in-france-is-seen-as-sign-of-chronic-ills.html,244,2015,15/01/2015,crisis in france is seen as sign of chronic ills,2015-01-15
3063,2954,2955,https://www.nytimes.com/2015/01/15/nyregion/a-business-collapse-froze-his-income-and-then-the-pharmacy-bills-came.html,0,2015,15/01/2015,a business collapse froze his income and then the pharmacy bills came,2015-01-15
3220,2838,2839,https://www.nytimes.com/2015/01/15/world/middleeast/at-gaza-border-crossing-a-symbol-of-palestinians-internal-tensions.html,0,2015,15/01/2015,at gaza border crossing a symbol of palestinians internal tensions,2015-01-15
3350,3177,3178,https://www.nytimes.com/2015/01/16/world/asia/in-chinas-antigraft-campaign-small-victories-and-bigger-doubts.html,0,2015,16/01/2015,in chinas antigraft campaign small victories and bigger doubts,2015-01-16
3367,3047,3048,https://www.nytimes.com/2015/01/16/us/politics/gop-senators-looking-to-2016-distance-themselves-from-party-leaders.html,59,2015,16/01/2015,gop senators looking to 2016 distance themselves from party leaders,2015-01-16
3372,3033,3034,https://www.nytimes.com/2015/01/16/world/asia/china-north-korea-border-crime-militias.html,0,2015,16/01/2015,china north korea border crime militias,2015-01-16
3388,3079,3080,https://www.nytimes.com/2015/01/16/world/middleeast/netanyahu-charlie-hebdo-rally-appearance-prompts-turkey-dispute.html,0,2015,16/01/2015,netanyahu charlie hebdo rally appearance prompts turkey dispute,2015-01-16
3453,3205,3206,https://www.nytimes.com/2015/01/16/business/bombardier-plans-layoffs-and-dollar1-4-billion-write-down.html,0,2015,16/01/2015,bombardier plans layoffs and dollar1 4 billion write down,2015-01-16
3521,3337,3338,https://www.nytimes.com/2015/01/17/business/wet-seal-files-for-chapter-11-bankruptcy.html,0,2015,17/01/2015,wet seal files for chapter 11 bankruptcy,2015-01-17
3538,3270,3271,https://www.nytimes.com/2015/01/17/world/asia/after-meeting-with-pope-francis-philippine-president-criticizes-local-church-leaders.html,0,2015,17/01/2015,after meeting with pope francis philippine president criticizes local church leaders,2015-01-17
3545,3359,3360,https://www.nytimes.com/2015/01/17/world/middleeast/international-criminal-court-israel-palestinian-war-crimes-inquiry.html,0,2015,17/01/2015,international criminal court israel palestinian war crimes inquiry,2015-01-17
3555,3275,3276,https://www.nytimes.com/2015/01/17/world/europe/kerry-begins-visit-to-paris-after-terrorist-attacks.html,0,2015,17/01/2015,kerry begins visit to paris after terrorist attacks,2015-01-17
3653,3571,3572,https://www.nytimes.com/2015/01/18/world/party-leaders-populist-pitch-in-greece-could-pay-off.html,0,2015,18/01/2015,party leaders populist pitch in greece could pay off,2015-01-18
3903,3618,3619,https://www.nytimes.com/2015/01/18/your-money/decoding-the-paradox-of-rising-cable-stocks.html,0,2015,18/01/2015,decoding the paradox of rising cable stocks,2015-01-18
3926,3762,3763,https://www.nytimes.com/2015/01/19/business/international/economic-data-from-china-and-stimulus-from-the-ecb.html,0,2015,19/01/2015,economic data from china and stimulus from the ecb,2015-01-19
4078,3965,3966,https://www.nytimes.com/2015/01/20/world/asia/china-who-reports-3-deaths-among-bird-flu-cases-in-humans.html,0,2015,20/01/2015,china who reports 3 deaths among bird flu cases in humans,2015-01-20
4081,3962,3963,https://www.nytimes.com/2015/01/20/business/international/china-gdp-growth-rate-slowest-since-1990.html,0,2015,20/01/2015,china gdp growth rate slowest since 1990,2015-01-20
4086,3957,3958,https://www.nytimes.com/2015/01/20/business/as-growth-slows-china-pins-hopes-on-consumer-spending.html,0,2015,20/01/2015,as growth slows china pins hopes on consumer spending,2015-01-20
4127,3901,3902,https://www.nytimes.com/2015/01/20/business/cuba-may-be-opening-but-business-travel-market-remains-limited.html,0,2015,20/01/2015,cuba may be opening but business travel market remains limited,2015-01-20
4348,4098,4099,https://www.nytimes.com/2015/01/21/world/asia/airasia-jets-climb-before-crash-was-unusually-fast-investigators-say.html,0,2015,21/01/2015,airasia jets climb before crash was unusually fast investigators say,2015-01-21
4353,4095,4096,https://www.nytimes.com/2015/01/21/business/international/to-invest-or-not-as-china-shifts.html,0,2015,21/01/2015,to invest or not as china shifts,2015-01-21
4354,4094,4095,https://www.nytimes.com/2015/01/21/world/middleeast/israel-hamas-gaza-strip-war-investigation.html,0,2015,21/01/2015,israel hamas gaza strip war investigation,2015-01-21
4363,4215,4216,https://www.nytimes.com/2015/01/21/us/447000-seized-by-government-will-be-returned-to-business.html,0,2015,21/01/2015,447000 seized by government will be returned to business,2015-01-21
4542,4783,4784,https://www.nytimes.com/politics/first-draft/2015/01/22/iowa-governor-issues-an-ethanol-warning-for-2016/,0,2015,22/01/2015,iowa governor issues an ethanol warning for 2016,2015-01-22
4596,4446,4447,https://www.nytimes.com/2015/01/22/world/europe/belgium-identifies-pair-suspected-of-terrorist-plot-and-killed-in-police-raid.html,0,2015,22/01/2015,belgium identifies pair suspected of terrorist plot and killed in police raid,2015-01-22
4642,4317,4318,https://www.nytimes.com/2015/01/22/world/asia/china-said-to-be-doing-away-with-goals-for-arrests-and-convictions.html,0,2015,22/01/2015,china said to be doing away with goals for arrests and convictions,2015-01-22
4801,4575,4576,https://dealbook.nytimes.com/2015/01/22/suzlon-group-to-sell-german-wind-turbine-business-for-1-2-billion/,0,2015,22/01/2015,suzlon group to sell german wind turbine business for 1 2 billion,2015-01-22
4908,4825,4826,https://www.nytimes.com/2015/01/23/world/conflict-and-smiles-as-us-and-cuba-discuss-ties.html,0,2015,23/01/2015,conflict and smiles as us and cuba discuss ties,2015-01-23
4914,4800,4801,https://www.nytimes.com/2015/01/23/world/middleeast/king-abdullah-who-nudged-saudi-arabia-forward-dies-at-90.html,135,2015,23/01/2015,king abdullah who nudged saudi arabia forward dies at 90,2015-01-23
5010,4933,4934,https://carpetbagger.blogs.nytimes.com/2015/01/23/sundance-2015-robert-redford-minding-his-own-business/,0,2015,23/01/2015,sundance 2015 robert redford minding his own business,2015-01-23
5061,4593,4594,https://www.nytimes.com/2015/01/23/world/middleeast/yemen-houthi-crisis-sana.html,106,2015,23/01/2015,yemen houthi crisis sana,2015-01-23
5091,4917,4918,https://www.nytimes.com/2015/01/24/world/asia/communist-leadership-approves-security-goals-for-china.html,0,2015,24/01/2015,communist leadership approves security goals for china,2015-01-24
5152,5006,5007,https://www.nytimes.com/2015/01/24/business/skymall-parent-xhibit-files-for-bankruptcy-protection.html,55,2015,24/01/2015,skymall parent xhibit files for bankruptcy protection,2015-01-24
5437,5267,5268,https://www.nytimes.com/2015/01/25/world/despite-a-crackdown-use-of-illegal-drugs-in-china-continues-unabated.html,0,2015,25/01/2015,despite a crackdown use of illegal drugs in china continues unabated,2015-01-25
5476,5428,5429,https://www.nytimes.com/2015/01/26/us/politics/in-a-move-toward-a-campaign-chris-christie-plans-to-create-a-pac.html,0,2015,26/01/2015,in a move toward a campaign chris christie plans to create a pac,2015-01-26
5485,5411,5412,https://www.nytimes.com/2015/01/26/world/disillusioned-by-war-israeli-soldiers-muted-in-1967-are-given-fuller-voice.html,0,2015,26/01/2015,disillusioned by war israeli soldiers muted in 1967 are given fuller voice,2015-01-26
5584,5383,5384,https://www.nytimes.com/2015/01/26/business/economy/halting-progress-for-3-chicagoans-held-up-by-janet-yellen-as-recessions-symbols.html,0,2015,26/01/2015,halting progress for 3 chicagoans held up by janet yellen as recessions symbols,2015-01-26
