,Unnamed: 0,article_id,article_url,comment_count,year,date,title,datetimeobject
18006,16368,16368,https://www.nytimes.com/2018/04/13/business/stocks-mutual-funds.html,0,2018,13/04/2018,stocks mutual funds,2018-04-13
18014,16376,16376,https://www.nytimes.com/2018/04/13/business/trade-war.html,0,2018,13/04/2018,trade war,2018-04-13
18033,16343,16343,https://www.nytimes.com/2018/04/13/business/warren-buffett-isnt-a-fan-of-bonds-but-they-may-be-good-for-you.html,0,2018,13/04/2018,warren buffett isnt a fan of bonds but they may be good for you,2018-04-13
18039,16347,16347,https://www.nytimes.com/2018/04/13/business/finding-emerging-markets-stocks-with-social-consciences.html,0,2018,13/04/2018,finding emerging markets stocks with social consciences,2018-04-13
18056,16534,16534,https://www.nytimes.com/2018/04/14/business/pension-finance-oregon.html,340,2018,14/04/2018,pension finance oregon,2018-04-14
18077,16550,16550,https://www.nytimes.com/2018/04/14/world/asia/china-taiwan-hong-kong-free-speech.html,0,2018,14/04/2018,china taiwan hong kong free speech,2018-04-14
18132,16605,16605,https://www.nytimes.com/2018/04/15/us/politics/trump-russia-sanctions-syria.html,90,2018,15/04/2018,trump russia sanctions syria,2018-04-15
18133,16604,16604,https://www.nytimes.com/2018/04/15/business/att-time-warner-china-tariffs.html,0,2018,15/04/2018,att time warner china tariffs,2018-04-15
18179,16579,16579,https://www.nytimes.com/2018/04/15/world/asia/north-korea-kim-jong-un-china.html,0,2018,15/04/2018,north korea kim jong un china,2018-04-15
18193,16588,16588,https://www.nytimes.com/2018/04/15/world/asia/china-gay-ban-sina-weibo-.html,0,2018,15/04/2018,china gay ban sina weibo ,2018-04-15
18239,16791,16791,https://www.nytimes.com/2018/04/16/us/politics/trump-rejects-sanctions-russia-syria.html,782,2018,16/04/2018,trump rejects sanctions russia syria,2018-04-16
18246,16800,16800,https://www.nytimes.com/2018/04/16/business/china-economy-trade-gap-united-states-grows.html,0,2018,16/04/2018,china economy trade gap united states grows,2018-04-16
18304,16685,16685,https://www.nytimes.com/2018/04/16/world/asia/china-weibo-gay.html,0,2018,16/04/2018,china weibo gay,2018-04-16
18392,16924,16924,https://www.nytimes.com/2018/04/17/us/politics/trump-requests-extension-to-file-2017-taxes.html,0,2018,17/04/2018,trump requests extension to file 2017 taxes,2018-04-17
18393,16925,16925,https://www.nytimes.com/2018/04/17/world/europe/trump-nikki-haley-russia-sanctions.html,643,2018,17/04/2018,trump nikki haley russia sanctions,2018-04-17
18414,16998,16998,https://www.nytimes.com/2018/04/17/world/europe/russia-putin-sanctions-economy.html,0,2018,17/04/2018,russia putin sanctions economy,2018-04-17
18452,16839,16839,https://www.nytimes.com/2018/04/17/business/china-auto-electric-cars-joint-venture.html,27,2018,17/04/2018,china auto electric cars joint venture,2018-04-17
18488,16852,16852,https://www.nytimes.com/2018/04/17/business/dealbook/tech-cyberwarfare-microsoft.html,0,2018,17/04/2018,tech cyberwarfare microsoft,2018-04-17
18509,16902,16902,https://www.nytimes.com/2018/04/17/business/stewart-airport-budget-carriers.html,0,2018,17/04/2018,stewart airport budget carriers,2018-04-17
18522,16863,16863,https://www.nytimes.com/2018/04/17/us/politics/imf-global-economy-interest-rates-inflation.html,0,2018,17/04/2018,imf global economy interest rates inflation,2018-04-17
18572,17115,17115,https://www.nytimes.com/2018/04/18/business/time-warner-att-merger.html,0,2018,18/04/2018,time warner att merger,2018-04-18
18607,17149,17149,https://www.nytimes.com/2018/04/18/us/politics/qualcomm-us-china-trade-war.html,0,2018,18/04/2018,qualcomm us china trade war,2018-04-18
18620,17164,17164,https://www.nytimes.com/2018/04/18/us/politics/trump-tariffs-china-soybeans-midterms.html,481,2018,18/04/2018,trump tariffs china soybeans midterms,2018-04-18
18663,17007,17007,https://www.nytimes.com/2018/04/18/world/asia/china-war-games-taiwan-.html,0,2018,18/04/2018,china war games taiwan ,2018-04-18
18756,17301,17301,https://www.nytimes.com/2018/04/19/business/china-trade-us-boycott.html,0,2018,19/04/2018,china trade us boycott,2018-04-19
18821,17366,17366,https://www.nytimes.com/2018/04/19/world/asia/elliott-broidy-trump-malaysia-china-guo.html,0,2018,19/04/2018,elliott broidy trump malaysia china guo,2018-04-19
18845,17240,17240,https://www.nytimes.com/2018/04/19/business/dealbook/jeff-bewkes-time-warner.html,0,2018,19/04/2018,jeff bewkes time warner,2018-04-19
19027,17420,17420,https://www.nytimes.com/2018/04/20/world/asia/north-korea-trump-sanctions-kim-jong-un.html,60,2018,20/04/2018,north korea trump sanctions kim jong un,2018-04-20
19050,17561,17561,https://www.nytimes.com/2018/04/20/us/politics/russia-china-human-rights.html,0,2018,20/04/2018,russia china human rights,2018-04-20
19083,17476,17476,https://www.nytimes.com/2018/04/20/world/europe/berlin-evacuate-bomb-world-war-2.html,0,2018,20/04/2018,berlin evacuate bomb world war 2,2018-04-20
19093,17487,17487,https://www.nytimes.com/2018/04/20/world/asia/china-kangaroo-zoo-death.html,0,2018,20/04/2018,china kangaroo zoo death,2018-04-20
19125,17635,17635,https://www.nytimes.com/2018/04/21/opinion/sunday/trump-business-mueller-money-laundering.html,316,2018,21/04/2018,trump business mueller money laundering,2018-04-21
19194,17725,17725,https://www.nytimes.com/2018/04/22/world/americas/cuba-leaders-black-officials-raul-castro.html,0,2018,22/04/2018,cuba leaders black officials raul castro,2018-04-22
19234,17711,17711,https://www.nytimes.com/2018/04/22/business/china-trade-tariffs-transshipment.html,4,2018,22/04/2018,china trade tariffs transshipment,2018-04-22
19240,17676,17676,https://www.nytimes.com/2018/04/22/world/asia/china-dragon-boat-accident-deaths.html,0,2018,22/04/2018,china dragon boat accident deaths,2018-04-22
19260,17686,17686,https://www.nytimes.com/2018/04/22/us/politics/pence-brother-congress-business-record.html,0,2018,22/04/2018,pence brother congress business record,2018-04-22
19271,17699,17699,https://www.nytimes.com/2018/04/22/world/asia/china-north-korea-nuclear-talks.html,72,2018,22/04/2018,china north korea nuclear talks,2018-04-22
19348,17899,17899,https://www.nytimes.com/2018/04/23/world/asia/china-fire-karaoke-bar.html,0,2018,23/04/2018,china fire karaoke bar,2018-04-23
19365,17789,17789,https://www.nytimes.com/2018/04/23/world/asia/north-korea-china-bus.html,0,2018,23/04/2018,north korea china bus,2018-04-23
19401,17817,17817,https://www.nytimes.com/2018/04/23/business/sears-edward-lampert.html,0,2018,23/04/2018,sears edward lampert,2018-04-23
19456,18017,18017,https://www.nytimes.com/2018/04/24/business/stock-markets-inflation-earnings.html,0,2018,24/04/2018,stock markets inflation earnings,2018-04-24
19469,18055,18055,https://www.nytimes.com/2018/04/24/business/china-women-technology.html,0,2018,24/04/2018,china women technology,2018-04-24
19476,18048,18048,https://www.nytimes.com/2018/04/24/us/politics/mnuchin-china-trump-trade-tariffs.html,0,2018,24/04/2018,mnuchin china trump trade tariffs,2018-04-24
19530,17966,17966,https://www.nytimes.com/2018/04/24/world/asia/china-metoo-peking-university.html,0,2018,24/04/2018,china metoo peking university,2018-04-24
19578,17971,17971,https://www.nytimes.com/2018/04/24/world/middleeast/american-warplanes-isis-syria.html,11,2018,24/04/2018,american warplanes isis syria,2018-04-24
19648,18100,18100,https://www.nytimes.com/2018/04/25/us/politics/don-blankenship-china-west-virginia.html,229,2018,25/04/2018,don blankenship china west virginia,2018-04-25
19759,18132,18132,https://www.nytimes.com/2018/04/25/business/china-auto-trade.html,0,2018,25/04/2018,china auto trade,2018-04-25
19779,18270,18270,https://www.nytimes.com/2018/04/25/world/asia/korean-war-.html,0,2018,25/04/2018,korean war ,2018-04-25
19818,18436,18436,https://www.nytimes.com/2018/04/26/us/politics/otto-warmbier-lawsuit-north-korea.html,0,2018,26/04/2018,otto warmbier lawsuit north korea,2018-04-26
19843,18337,18337,https://www.nytimes.com/2018/04/26/world/asia/us-military-attache-crash-pakistan.html,0,2018,26/04/2018,us military attache crash pakistan,2018-04-26
19886,18350,18350,https://www.nytimes.com/2018/04/26/world/asia/india-bus-train-crash.html,0,2018,26/04/2018,india bus train crash,2018-04-26
19940,18287,18287,https://www.nytimes.com/2018/04/26/world/asia/narendra-modi-xi-jinping-china-india.html,0,2018,26/04/2018,narendra modi xi jinping china india,2018-04-26
19958,18503,18503,https://www.nytimes.com/2018/04/26/us/politics/trump-orbit-crash-landing.html,156,2018,26/04/2018,trump orbit crash landing,2018-04-26
20088,18675,18675,https://www.nytimes.com/2018/04/27/business/proton-therapy-finances.html,0,2018,27/04/2018,proton therapy finances,2018-04-27
20130,18619,18619,https://www.nytimes.com/2018/04/27/world/asia/china-attack-school-knife.html,0,2018,27/04/2018,china attack school knife,2018-04-27
20155,18595,18595,https://www.nytimes.com/2018/04/27/movies/for-charlize-theron-motherhood-is-messy-business.html,0,2018,27/04/2018,for charlize theron motherhood is messy business,2018-04-27
20271,18733,18733,https://www.nytimes.com/2018/04/28/world/asia/north-korea-china-japan-russia.html,0,2018,28/04/2018,north korea china japan russia,2018-04-28
20289,18833,18833,https://www.nytimes.com/2018/04/29/business/att-time-warner-trial-jobs.html,0,2018,29/04/2018,att time warner trial jobs,2018-04-29
20319,18827,18827,https://www.nytimes.com/2018/04/29/us/politics/us-allies-trade-war-tariff-negotiations.html,127,2018,29/04/2018,us allies trade war tariff negotiations,2018-04-29
20403,18989,18989,https://www.nytimes.com/2018/04/30/business/the-tax-cut-buybacks-business-investment.html,477,2018,30/04/2018,the tax cut buybacks business investment,2018-04-30
20474,19021,2,https://www.nytimes.com/2018/04/30/us/politics/trump-china-researchers-espionage.html,64,2018,30/04/2018,trump china researchers espionage,2018-04-30
20475,19020,1,https://www.nytimes.com/2018/04/30/us/politics/white-house-delays-tariffs-eu-canada-mexico.html,96,2018,30/04/2018,white house delays tariffs eu canada mexico,2018-04-30
20505,18966,18966,https://www.nytimes.com/2018/04/30/business/dealbook/review-big-is-beautiful-questions-the-virtues-of-small-business.html,0,2018,30/04/2018,review big is beautiful questions the virtues of small business,2018-04-30
20524,18912,18912,https://www.nytimes.com/2018/04/30/business/china-trump-trade-talks.html,449,2018,30/04/2018,china trump trade talks,2018-04-30
20527,18916,18916,https://www.nytimes.com/2018/04/30/world/asia/us-embassy-crash-pakistan.html,0,2018,30/04/2018,us embassy crash pakistan,2018-04-30
20620,661,661,https://www.nytimes.com/2018/01/05/world/asia/pakistan-aid-afghan-war.html,58,2018,05/01/2018,pakistan aid afghan war,2018-05-01
20676,679,679,https://www.nytimes.com/2018/01/05/your-money/entrepreneur-namesake-business.html,0,2018,05/01/2018,entrepreneur namesake business,2018-05-01
20718,788,788,https://www.nytimes.com/2018/01/05/world/americas/venezuela-us-sanctions-maduro.html,0,2018,05/01/2018,venezuela us sanctions maduro,2018-05-01
20732,5400,5400,https://www.nytimes.com/2018/02/05/business/stocks-equities-dow-markets.html,791,2018,05/02/2018,stocks equities dow markets,2018-05-02
20769,5361,5361,https://www.nytimes.com/2018/02/05/world/asia/china-hong-kong-courts.html,0,2018,05/02/2018,china hong kong courts,2018-05-02
20773,5357,5357,https://www.nytimes.com/2018/02/05/business/china-us-trade-sorghum.html,0,2018,05/02/2018,china us trade sorghum,2018-05-02
20824,5482,5482,https://www.nytimes.com/2018/02/05/business/media/hispanics-hollywood-protest.html,0,2018,05/02/2018,hispanics hollywood protest,2018-05-02
20944,10126,10126,https://www.nytimes.com/2018/03/05/us/politics/trade-deficit-tariffs-economists-trump.html,0,2018,05/03/2018,trade deficit tariffs economists trump,2018-05-03
20952,10081,10081,https://www.nytimes.com/2018/03/05/business/puerto-rico-business-maria.html,0,2018,05/03/2018,puerto rico business maria,2018-05-03
20995,10097,10097,https://www.nytimes.com/2018/03/05/world/asia/xi-jinping-china-leader.html,0,2018,05/03/2018,xi jinping china leader,2018-05-03
21046,10140,10140,https://www.nytimes.com/2018/03/05/us/politics/trump-tariffs-steel-aluminum-nafta.html,217,2018,05/03/2018,trump tariffs steel aluminum nafta,2018-05-03
21049,10046,10046,https://www.nytimes.com/2018/03/05/us/politics/trump-trade-tariffs-nafta.html,574,2018,05/03/2018,trump trade tariffs nafta,2018-05-03
21072,15114,15114,https://www.nytimes.com/2018/04/05/books/personal-finance-taxes.html,0,2018,05/04/2018,personal finance taxes,2018-05-04
21102,15075,15075,https://www.nytimes.com/interactive/2018/04/05/business/china-us-trade-conflict.html,0,2018,05/04/2018,china us trade conflict,2018-05-04
21181,15158,15158,https://www.nytimes.com/2018/04/05/business/trump-trade-war-china.html,400,2018,05/04/2018,trump trade war china,2018-05-04
21246,15061,15061,https://www.nytimes.com/2018/04/05/world/asia/china-trade-war-trump-tariffs.html,386,2018,05/04/2018,china trade war trump tariffs,2018-05-04
21261,15038,15038,https://www.nytimes.com/2018/04/05/world/asia/china-bans-bible-sales.html,0,2018,05/04/2018,china bans bible sales,2018-05-04
21312,19897,878,https://www.nytimes.com/2018/05/05/world/asia/china-karl-marx-xi-jinping.html,0,2018,05/05/2018,china karl marx xi jinping,2018-05-05
21314,19895,876,https://www.nytimes.com/2018/05/05/us/politics/trump-trade-china.html,0,2018,05/05/2018,trump trade china,2018-05-05
21342,24731,5712,https://www.nytimes.com/2018/06/05/world/asia/spy-arrest-china-ron-rockwell-hansen.html,14,2018,05/06/2018,spy arrest china ron rockwell hansen,2018-05-06
21375,24760,5741,https://www.nytimes.com/2018/06/05/world/asia/china-north-korea-trade.html,45,2018,05/06/2018,china north korea trade,2018-05-06
21376,24761,5742,https://www.nytimes.com/2018/06/05/business/dealbook/starbucks-howard-schultz-politics.html,0,2018,05/06/2018,starbucks howard schultz politics,2018-05-06
21395,24870,5851,https://www.nytimes.com/2018/06/05/world/europe/putin-trump-europe-tariffs.html,104,2018,05/06/2018,putin trump europe tariffs,2018-05-06
21409,24855,5836,https://www.nytimes.com/2018/06/05/us/politics/china-trump-trade-tariffs.html,0,2018,05/06/2018,china trump trade tariffs,2018-05-06
21426,24884,5865,https://www.nytimes.com/2018/06/05/business/dealbook/tech-stocks-economic-uncertainty.html,0,2018,05/06/2018,tech stocks economic uncertainty,2018-05-06
21507,24828,5809,https://www.nytimes.com/2018/06/05/us/politics/medicare-social-security-finances.html,0,2018,05/06/2018,medicare social security finances,2018-05-06
21549,29172,10153,https://www.nytimes.com/2018/07/05/business/dealbook/mergers-record-recession.html,0,2018,05/07/2018,mergers record recession,2018-05-07
21591,29199,10180,https://www.nytimes.com/2018/07/05/business/economy/trade-war-impact.html,286,2018,05/07/2018,trade war impact,2018-05-07
21651,29216,10197,https://www.nytimes.com/2018/07/05/business/credit-suisse-china-bribery.html,0,2018,05/07/2018,credit suisse china bribery,2018-05-07
21660,29228,10209,https://www.nytimes.com/2018/07/05/business/china-us-trade-war-trump-tariffs.html,330,2018,05/07/2018,china us trade war trump tariffs,2018-05-07
21666,29243,10224,https://www.nytimes.com/2018/07/05/business/trump-trade-tariffs.html,29,2018,05/07/2018,trump trade tariffs,2018-05-07
21686,29323,10304,https://www.nytimes.com/2018/07/05/us/politics/trump-montana-rally-warren-tester.html,254,2018,05/07/2018,trump montana rally warren tester,2018-05-07
21705,29298,10279,https://www.nytimes.com/2018/07/05/business/dealbook/yield-curve-recession-alternative.html,0,2018,05/07/2018,yield curve recession alternative,2018-05-07
21706,29300,10281,https://www.nytimes.com/2018/07/05/opinion/trade-war-trump-business-jobs.html,491,2018,05/07/2018,trade war trump business jobs,2018-05-07
21707,29297,10278,https://www.nytimes.com/2018/07/05/world/europe/poland-court-crisis-constitutional-tribunal.html,0,2018,05/07/2018,poland court crisis constitutional tribunal,2018-05-07
21714,29308,10289,https://www.nytimes.com/2018/07/05/us/politics/us-nicaragua-sanctions.html,0,2018,05/07/2018,us nicaragua sanctions,2018-05-07
21734,33709,14690,https://www.nytimes.com/2018/08/05/business/bankruptcy-older-americans.html,513,2018,05/08/2018,bankruptcy older americans,2018-05-08
21745,33715,14696,https://www.nytimes.com/2018/08/05/world/asia/singapore-china.html,0,2018,05/08/2018,singapore china,2018-05-08
21747,33713,14694,https://www.nytimes.com/2018/08/05/business/media/warts-and-all-thats-the-risk-when-a-founder-is-the-face-of-a-company.html,0,2018,05/08/2018,warts and all thats the risk when a founder is the face of a company,2018-05-08
21755,33674,14655,https://www.nytimes.com/2018/08/05/us/politics/corey-stewart-virginia.html,38,2018,05/08/2018,corey stewart virginia,2018-05-08
21761,33680,14661,https://www.nytimes.com/2018/08/05/world/europe/switzerland-plane-crash.html,0,2018,05/08/2018,switzerland plane crash,2018-05-08
21829,40033,629,https://www.nytimes.com/2018/09/05/us/politics/kavanaugh-leahy-bush-disputes.html,0,2018,05/09/2018,kavanaugh leahy bush disputes,2018-05-09
21832,40030,626,https://www.nytimes.com/2018/09/05/business/media/honorary-oscars-thalberg-award.html,0,2018,05/09/2018,honorary oscars thalberg award,2018-05-09
21843,40003,599,https://www.nytimes.com/2018/09/05/us/politics/delaware-carper-senate-primary.html,0,2018,05/09/2018,delaware carper senate primary,2018-05-09
21856,39970,566,https://www.nytimes.com/2018/09/05/us/politics/alex-jones-marco-rubio-inforwars.html,0,2018,05/09/2018,alex jones marco rubio inforwars,2018-05-09
21927,39907,503,https://www.nytimes.com/2018/09/05/world/europe/airport-security-trays-virus.html,0,2018,05/09/2018,airport security trays virus,2018-05-09
21937,39945,541,https://www.nytimes.com/2018/09/05/business/media/warnermedia-diversity-movies-tv.html,0,2018,05/09/2018,warnermedia diversity movies tv,2018-05-09
22049,44995,5591,https://www.nytimes.com/2018/10/05/business/china-small-farms-urbanization.html,0,2018,05/10/2018,china small farms urbanization,2018-05-10
22067,45057,5653,https://www.nytimes.com/2018/10/05/business/bond-rates-economy-stocks.html,0,2018,05/10/2018,bond rates economy stocks,2018-05-10
22162,44947,5543,https://www.nytimes.com/2018/10/05/world/asia/pence-china-speech-cold-war.html,0,2018,05/10/2018,pence china speech cold war,2018-05-10
22164,44949,5545,https://www.nytimes.com/2018/10/05/business/dealbook/china-chip-spying.html,0,2018,05/10/2018,china chip spying,2018-05-10
22185,50025,10621,https://www.nytimes.com/2018/11/05/business/china-silicon-valley-technology.html,0,2018,05/11/2018,china silicon valley technology,2018-05-11
22206,49985,10581,https://www.nytimes.com/2018/11/05/world/europe/us-iran-sanctions-europe.html,45,2018,05/11/2018,us iran sanctions europe,2018-05-11
22239,50069,10665,https://www.nytimes.com/2018/11/05/business/dealbook/swift-iran-sanctions.html,0,2018,05/11/2018,swift iran sanctions,2018-05-11
22244,50063,10659,https://www.nytimes.com/2018/11/05/world/asia/china-xi-jinping-deng-xiaoping.html,5,2018,05/11/2018,china xi jinping deng xiaoping,2018-05-11
22260,50043,10639,https://www.nytimes.com/2018/11/05/business/energy-environment/oil-prices-iran-sanctions.html,0,2018,05/11/2018,oil prices iran sanctions,2018-05-11
22279,50098,10694,https://www.nytimes.com/2018/11/05/world/middleeast/iran-sanctions-explained.html,0,2018,05/11/2018,iran sanctions explained,2018-05-11
22342,49967,10563,https://www.nytimes.com/2018/11/05/business/soybeans-farmers-trade-war.html,571,2018,05/11/2018,soybeans farmers trade war,2018-05-11
22354,54703,602,https://www.nytimes.com/2018/12/05/us/politics/trump-xi-trade-china.html,161,2018,05/12/2018,trump xi trade china,2018-05-12
22361,54695,594,https://www.nytimes.com/2018/12/05/business/dealbook/china-venture-capital.html,0,2018,05/12/2018,china venture capital,2018-05-12
22364,54691,590,https://www.nytimes.com/2018/12/05/world/asia/us-military-contractor-iran-sanctions.html,0,2018,05/12/2018,us military contractor iran sanctions,2018-05-12
22367,54688,587,https://www.nytimes.com/2018/12/05/business/dealbook/trump-trade-china.html,0,2018,05/12/2018,trump trade china,2018-05-12
22372,54715,614,https://www.nytimes.com/2018/12/05/world/middleeast/khashoggi-turkey-saudi-arrest-warrants.html,0,2018,05/12/2018,khashoggi turkey saudi arrest warrants,2018-05-12
22430,54669,568,https://www.nytimes.com/2018/12/05/us/politics/george-bush-cold-war.html,32,2018,05/12/2018,george bush cold war,2018-05-12
22489,54739,638,https://www.nytimes.com/2018/12/05/opinion/letters/personal-finance.html,0,2018,05/12/2018,personal finance,2018-05-12
22520,54753,652,https://www.nytimes.com/2018/12/05/business/cefc-china-patrick-ho.html,0,2018,05/12/2018,cefc china patrick ho,2018-05-12
22566,21099,2080,https://www.nytimes.com/2018/05/13/world/middleeast/iran-nuclear-mideast-conflict.html,67,2018,13/05/2018,iran nuclear mideast conflict,2018-05-13
22568,21098,2079,https://www.nytimes.com/2018/05/13/business/trump-vows-to-save-jobs-at-chinas-zte-lost-after-us-sanctions.html,751,2018,13/05/2018,trump vows to save jobs at chinas zte lost after us sanctions,2018-05-13
22610,21083,2064,https://www.nytimes.com/2018/05/13/world/asia/china-aircraft-carrier-navy.html,0,2018,13/05/2018,china aircraft carrier navy,2018-05-13
22642,21162,2143,https://www.nytimes.com/2018/05/14/business/to-sway-trump-on-trade-businesses-turn-to-cable-tv.html,0,2018,14/05/2018,to sway trump on trade businesses turn to cable tv,2018-05-14
22681,21299,2280,https://www.nytimes.com/2018/05/14/business/dealbook/remington-bankruptcy-gun-safety.html,17,2018,14/05/2018,remington bankruptcy gun safety,2018-05-14
22756,21193,2174,https://www.nytimes.com/2018/05/14/business/dealbook/trump-zte-china.html,0,2018,14/05/2018,trump zte china,2018-05-14
22762,21197,2178,https://www.nytimes.com/2018/05/14/business/zte-trump-china.html,0,2018,14/05/2018,zte trump china,2018-05-14
22786,21212,2193,https://www.nytimes.com/2018/05/14/business/china-trump-zte.html,59,2018,14/05/2018,china trump zte,2018-05-14
22796,21447,2428,https://www.nytimes.com/2018/05/15/world/asia/china-japan-history-manchuria-war-orphans.html,0,2018,15/05/2018,china japan history manchuria war orphans,2018-05-15
22818,21477,2458,https://www.nytimes.com/2018/05/15/us/politics/trump-china-tariffs-hearings.html,0,2018,15/05/2018,trump china tariffs hearings,2018-05-15
22841,21429,2410,https://www.nytimes.com/2018/05/15/world/asia/trump-hotel-china-indonesia.html,88,2018,15/05/2018,trump hotel china indonesia,2018-05-15
22847,21396,2377,https://www.nytimes.com/2018/05/15/world/middleeast/iran-sanctions-central-bank-terrorist.html,0,2018,15/05/2018,iran sanctions central bank terrorist,2018-05-15
22871,21423,2404,https://www.nytimes.com/2018/05/15/world/europe/europe-iran-sanctions.html,36,2018,15/05/2018,europe iran sanctions,2018-05-15
22885,21409,2390,https://www.nytimes.com/2018/05/15/business/gap-china-apology.html,0,2018,15/05/2018,gap china apology,2018-05-15
22944,21488,2469,https://www.nytimes.com/2018/05/15/business/china-growth-fears.html,0,2018,15/05/2018,china growth fears,2018-05-15
22967,21506,2487,https://www.nytimes.com/2018/05/15/world/asia/anwar-ibrahim-malaysia-pardon.html,0,2018,15/05/2018,anwar ibrahim malaysia pardon,2018-05-15
22979,21616,2597,https://www.nytimes.com/2018/05/16/world/turkish-iran-sanctions-trial.html,0,2018,16/05/2018,turkish iran sanctions trial,2018-05-16
22980,21621,2602,https://www.nytimes.com/2018/05/16/business/china-us-trade-disengage.html,0,2018,16/05/2018,china us trade disengage,2018-05-16
23111,21572,2553,https://www.nytimes.com/2018/05/16/world/asia/hong-kong-journalist-detained-china.html,0,2018,16/05/2018,hong kong journalist detained china,2018-05-16
23152,21521,2502,https://www.nytimes.com/2018/05/16/learning/teaching-activities-for-the-world-wants-air-conditioning-that-could-warm-the-world.html,0,2018,16/05/2018,teaching activities for the world wants air conditioning that could warm the world,2018-05-16
23246,21931,2912,https://www.nytimes.com/2018/05/17/us/politics/trump-funding-abortion-restrictions.html,642,2018,17/05/2018,trump funding abortion restrictions,2018-05-17
23269,21896,2877,https://www.nytimes.com/2018/05/17/world/europe/eu-trump-iran-sanctions.html,0,2018,17/05/2018,eu trump iran sanctions,2018-05-17
23274,21901,2882,https://www.nytimes.com/2018/05/17/business/energy-environment/venezuela-oil-sanctions-iran-china-russia.html,0,2018,17/05/2018,venezuela oil sanctions iran china russia,2018-05-17
23363,21813,2794,https://www.nytimes.com/2018/05/17/us/politics/china-trade-trump-concessions.html,217,2018,17/05/2018,china trade trump concessions,2018-05-17
23385,21777,2758,https://www.nytimes.com/2018/05/17/business/dealbook/toshiba-bain-china-trade.html,0,2018,17/05/2018,toshiba bain china trade,2018-05-17
23418,22090,3071,https://www.nytimes.com/2018/05/18/us/politics/trump-china-trade-talks.html,0,2018,18/05/2018,trump china trade talks,2018-05-18
23444,22066,3047,https://www.nytimes.com/2018/05/18/world/americas/cuba-airplane-crash.html,0,2018,18/05/2018,cuba airplane crash,2018-05-18
23454,22129,3110,https://www.nytimes.com/2018/05/18/world/americas/venezuela-us-sanctions.html,0,2018,18/05/2018,venezuela us sanctions,2018-05-18
23491,22113,3094,https://www.nytimes.com/2018/05/18/business/economy/china-trade-deficit-explained.html,0,2018,18/05/2018,china trade deficit explained,2018-05-18
23560,22029,3010,https://www.nytimes.com/2018/05/18/world/asia/japan-trump-tariffs-wto-.html,0,2018,18/05/2018,japan trump tariffs wto ,2018-05-18
23580,22020,3001,https://www.nytimes.com/2018/05/18/world/asia/china-rights-he-weifang.html,0,2018,18/05/2018,china rights he weifang,2018-05-18
23608,22205,3186,https://www.nytimes.com/2018/05/19/us/politics/china-trade-deal.html,0,2018,19/05/2018,china trade deal,2018-05-19
23619,22193,3174,https://www.nytimes.com/2018/05/19/world/americas/cuba-plane-crash.html,0,2018,19/05/2018,cuba plane crash,2018-05-19
23786,22274,3255,https://www.nytimes.com/2018/05/20/us/politics/mnuchin-kudlow-china-trade.html,79,2018,20/05/2018,mnuchin kudlow china trade,2018-05-20
23794,22270,3251,https://www.nytimes.com/2018/05/20/world/asia/china-taiwan-island-south-sea.html,0,2018,20/05/2018,china taiwan island south sea,2018-05-20
23800,22453,3434,https://www.nytimes.com/2018/05/21/us/politics/trump-maduro-venezuela-sanctions.html,0,2018,21/05/2018,trump maduro venezuela sanctions,2018-05-21
23810,22462,3443,https://www.nytimes.com/2018/05/21/business/media/interview-magazine-warhol.html,0,2018,21/05/2018,interview magazine warhol,2018-05-21
23837,22467,3448,https://www.nytimes.com/2018/05/21/world/americas/venezuela-nicolas-maduro-sanctions.html,7,2018,21/05/2018,venezuela nicolas maduro sanctions,2018-05-21
23845,22497,3478,https://www.nytimes.com/2018/05/21/business/dealbook/trump-china-negotiation-deal.html,0,2018,21/05/2018,trump china negotiation deal,2018-05-21
23874,22484,3465,https://www.nytimes.com/2018/05/21/us/politics/trump-trade-china.html,327,2018,21/05/2018,trump trade china,2018-05-21
23891,22378,3359,https://www.nytimes.com/2018/05/21/business/dealbook/us-china-trade.html,0,2018,21/05/2018,us china trade,2018-05-21
23893,22380,3361,https://www.nytimes.com/2018/05/21/business/trump-defends-china-trade-strategy.html,220,2018,21/05/2018,trump defends china trade strategy,2018-05-21
23895,22382,3363,https://www.nytimes.com/2018/05/21/business/china-trade-talks.html,0,2018,21/05/2018,china trade talks,2018-05-21
23907,22352,3333,https://www.nytimes.com/2018/05/21/sports/investigation-ncaa-scrutiny-business-as-usual-in-grassroots-hoops.html,0,2018,21/05/2018,investigation ncaa scrutiny business as usual in grassroots hoops,2018-05-21
23952,22401,3382,https://www.nytimes.com/2018/05/21/business/china-trade-trump.html,598,2018,21/05/2018,china trade trump,2018-05-21
23984,22602,3583,https://www.nytimes.com/2018/05/22/business/trump-china-zte.html,0,2018,22/05/2018,trump china zte,2018-05-22
24063,22547,3528,https://www.nytimes.com/2018/05/22/business/china-baby-money-hospital.html,0,2018,22/05/2018,china baby money hospital,2018-05-22
24085,22525,3506,https://www.nytimes.com/2018/05/22/world/australia/bribery-un-china-chau-chak-wing.html,0,2018,22/05/2018,bribery un china chau chak wing,2018-05-22
24120,22560,3541,https://www.nytimes.com/2018/05/22/business/dealbook/trump-china-deal.html,0,2018,22/05/2018,trump china deal,2018-05-22
