,Headline,Positive,Negative,Neutral,date,article_id
33,germanwings plane crash pilot andreas lubitz,0.030119867995381355,0.16665774583816528,0.8032223582267761,2015-03-30,19826
34,jet crash tests nations faith in its precision,0.31048670411109924,0.09839019924402237,0.591123104095459,2015-03-30,19869
35,germanwings crash settlements are likely to vary by passenger nationality,0.019609665498137474,0.25212109088897705,0.7282692790031433,2015-03-30,19865
36,germanwings crash leaves home city of andreas lubitz pilot bewildered and bristling,0.01030338928103447,0.9588843584060669,0.03081231191754341,2015-03-31,19920
37,greece looks to russia as deal with europe stumbles,0.045465242117643356,0.8685520887374878,0.08598272502422333,2015-03-31,20027
38,un leader warns iraq not to mistreat civilians after liberation from isis,0.09080130606889725,0.4102732837200165,0.4989253878593445,2015-03-31,19978
39,russian museum seeks a warmer adjective for ivan the terrible,0.2314363420009613,0.017973510548472404,0.7505901455879211,2015-03-31,19994
40,role of illness in germanwings jet crash spurs debate,0.05143675580620766,0.1082133799791336,0.8403499126434326,2015-03-31,20104
41,obama praises edward kennedy and mourns the loss of collegiality,0.19098389148712158,0.12445802241563797,0.6845580339431763,2015-03-31,20048
42,tensions mount as israel freezes revenue meant for palestinians,0.010576351545751095,0.9507090449333191,0.03871455788612366,2015-04-01,478
43,indian and pakistani guards trade fire on disputed border,0.03082554042339325,0.7494922280311584,0.21968229115009308,2015-04-01,451
44,wells fargo customers can cash out rewards at atms,0.06915689259767532,0.015749596059322357,0.9150934815406799,2015-04-02,7568
45,on tour greek leaders wear no ties and aim for looser belts,0.041295845061540604,0.060491546988487244,0.8982126116752625,2015-04-02,7467
46,us official says cubas political detentions declined,0.02464531734585762,0.7386506795883179,0.236704021692276,2015-04-02,7466
47,taiwan plane crashes in taipei,0.016344884410500526,0.8529543280601501,0.13070076704025269,2015-04-02,7511
48,un names us judge to lead war crimes inquiry into 2014 gaza conflict,0.0698542520403862,0.06435014307498932,0.8657956123352051,2015-04-02,7454
49,argentina prosecutor alberto nisman arrest warrant cristina de kirchner,0.035693809390068054,0.4720202386379242,0.49228596687316895,2015-04-02,7392
50,do you have an idea for a business or app,0.04331519827246666,0.022548943758010864,0.9341358542442322,2015-04-02,7536
51,using private email hillary clinton thwarted record requests,0.13328002393245697,0.04885069280862808,0.8178693056106567,2015-04-03,13966
52,bus crash in central china kills members of opera troupe,0.013326823711395264,0.91478431224823,0.07188889384269714,2015-04-03,13772
53,obama netanyahu iran dispute,0.046137385070323944,0.059576328843832016,0.8942863345146179,2015-04-03,13776
54,iraq drive against isis reveals tensions with us,0.09016644209623337,0.7701959013938904,0.13963763415813446,2015-04-03,13808
55,virginia womens college will close over finances,0.015602796338498592,0.1955825686454773,0.7888146042823792,2015-04-03,13952
56,namibia president is awarded 5 million prize for good governance,0.5506805181503296,0.015189999714493752,0.4341294467449188,2015-04-03,13933
57,un votes to sanction those who block peace in south sudan,0.14511150121688843,0.4983631372451782,0.3565253019332886,2015-04-03,13900
58,study finds mexican troops did not stem drug war killings,0.12294944375753403,0.1445501148700714,0.732500433921814,2015-04-04,21150
59,germanwings crash,0.08289484679698944,0.05131055414676666,0.8657946586608887,2015-04-04,20958
60,china deports american jailed on spy charges,0.08030318468809128,0.7068631649017334,0.21283362805843353,2015-04-04,21178
61,parties trade places in culture wars over rights measures,0.03460344672203064,0.7190629839897156,0.24633356928825378,2015-04-04,21097
62,big businesss critical role on anti gay laws,0.10153383761644363,0.014669776894152164,0.8837963938713074,2015-04-04,21071
63,iran nuclear talks open a tangled path to ending syrias war,0.27148333191871643,0.2147027850151062,0.5138139128684998,2015-04-05,27470
64,ex cia official rebuts republican claims on benghazi attack in the great war of our time,0.05707108601927757,0.7541784048080444,0.1887504905462265,2015-04-05,27429
65,china pursuing strategic interests builds presence in antarctica,0.6209479570388794,0.01187832746654749,0.3671736717224121,2015-04-05,27415
66,1913 atomic bombs end a world war,0.07764676213264465,0.20167949795722961,0.720673680305481,2015-04-06,34412
67,mario cooper nexus between aids activists and black leaders dies at 61,0.0589933842420578,0.19764117896556854,0.743365466594696,2015-04-06,34232
68,states pass crowdfunding laws for small businesses,0.09519410133361816,0.03186690807342529,0.8729389309883118,2015-04-06,34065
69,nomad in talks to acquirecontinental europe business of findus,0.17895400524139404,0.009058060124516487,0.8119879961013794,2015-04-06,34036
70,2010 goldman justice dept meeting said to have covered terrorism funding but not financial crisis,0.03145582228899002,0.036487407982349396,0.9320567846298218,2015-04-06,34131
71,abuses nigeria military boko haram war report,0.04379717633128166,0.45767295360565186,0.4985298216342926,2015-04-06,34134
72,womens world cup 2015 china an early power seeks a way back,0.21323680877685547,0.01758057251572609,0.7691826224327087,2015-04-06,34110
73,alexis tsipras greece debt crisis referendum,0.02564014494419098,0.3995564579963684,0.5748034119606018,2015-04-07,41133
74,chinas business aviation market zooms a little slower,0.21216857433319092,0.017546426504850388,0.7702849507331848,2015-04-08,45902
75,hsbc is selling its brazil business to banco bradesco for 5 2 billion,0.03193585202097893,0.017662594094872475,0.9504015445709229,2015-04-08,45880
76,citadel account suspended in china,0.015883833169937134,0.6109211444854736,0.373195081949234,2015-04-08,45912
77,jeb bush cautions donald trump on preying to voters fear and angst,0.03735357150435448,0.6845266222953796,0.2781197726726532,2015-04-08,46279
78,britain edward heath sex abuse claims,0.01958162523806095,0.7528176307678223,0.22760075330734253,2015-04-08,45996
79,china seeks ling wancheng businessman said to have fled to us,0.07076265662908554,0.42719775438308716,0.5020395517349243,2015-04-08,45950
80,alpha natural resources a onetime coal giant files for bankruptcy protecton,0.01832362450659275,0.6411168575286865,0.34055954217910767,2015-04-08,45978
81,a climate plan businesses can like,0.24609491229057312,0.011178930290043354,0.74272620677948,2015-04-08,46077
82,syria us sets new sanctions,0.050172630697488785,0.31455764174461365,0.6352697014808655,2015-04-08,46080
83,china railway crrc boston transit,0.03757143393158913,0.02494504489004612,0.9374834895133972,2015-04-09,52271
84,syngenta to sell vegetable seeds business and buy back shares,0.07014884054660797,0.0119716115295887,0.917879581451416,2015-04-09,52254
85,hungary train station migrant crisis,0.01555174496024847,0.8450610041618347,0.13938726484775543,2015-04-09,52241
86,a choppy august tested hedge funds and many stumbled,0.052161503583192825,0.9080103039741516,0.03982820734381676,2015-04-09,52407
87,defense to rest in trial of 3 ex dewey leboeuf leaders,0.06184086576104164,0.055072713643312454,0.8830865025520325,2015-04-09,52368
88,afghans see devious attacks as sign of wars toll on traditional values,0.04494498670101166,0.7556906342506409,0.1993643343448639,2015-04-09,52384
89,justice dept to require warrants for some cellphone tracking,0.03393995761871338,0.08481976389884949,0.8812402486801147,2015-04-09,52385
90,china military parade xi jinping,0.03746207058429718,0.0605643205344677,0.9019736051559448,2015-04-09,52283
91,the hague warlord offers a defense,0.07673435658216476,0.014906453900039196,0.908359169960022,2015-04-09,52478
92,a hint of star wars toys in the form of a little droid,0.11894538998603821,0.019466860219836235,0.8615877628326416,2015-04-09,52426
93,business technology starts to get personal,0.36513325572013855,0.015460862778127193,0.6194058060646057,2015-04-10,59558
94,chinas ambitious rail projects crash into harsh realities in latin america,0.024173256009817123,0.7414454221725464,0.23438134789466858,2015-04-10,59500
95,in putins syria intervention fear of a weak government hand,0.019219662994146347,0.9357625842094421,0.045017775148153305,2015-04-10,59557
96,syria refugees europe crisis maps explainer,0.033310312777757645,0.05839424952864647,0.9082954525947571,2015-04-11,66907
97,trading volatility doesnt faze morgan stanleys gorman,0.0316258929669857,0.2156040519475937,0.7527700066566467,2015-04-11,66599
98,china wants no mention of south sea in statement,0.022426435723900795,0.05498630180954933,0.9225872755050659,2015-04-11,66733
99,jon stewart signs production deal with hbo,0.33072128891944885,0.01927105523645878,0.6500076651573181,2015-04-11,66623
100,egypt sinai province crash,0.024928906932473183,0.12364748120307922,0.8514235615730286,2015-04-11,66555
101,south china sea navy patrols beijing,0.04085007682442665,0.043218206614255905,0.9159317016601562,2015-04-11,66514
102,china economic growth xi,0.15748558938503265,0.02910856157541275,0.8134058117866516,2015-04-11,66528
103,ge capital said to be in talks to sell australian businesses,0.10314662009477615,0.010838651098310947,0.8860146999359131,2015-04-11,66548
104,china burns much more coal than reported complicating climate talks,0.04286325350403786,0.06631102412939072,0.8908256888389587,2015-04-11,66676
105,failed co ops add ammunition to gop war on health law,0.15604735910892487,0.57861328125,0.2653394043445587,2015-04-11,66665
106,leaders of china and taiwan to meet for first time since 1949,0.12880904972553253,0.015969976782798767,0.8552210330963135,2015-04-11,66672
107,smaller overseas entrepreneurs find china too frustrating,0.06109439581632614,0.03536418825387955,0.9035414457321167,2015-04-11,66673
108,stanley druckenmiller offers a bearish warning,0.0836767926812172,0.36276718974113464,0.5535560250282288,2015-04-11,66702
109,morning agenda avon said to discuss selling north american business,0.06699617207050323,0.01388326846063137,0.9191204905509949,2015-04-12,73222
110,china factor banks,0.09648514539003372,0.04309384897351265,0.8604209423065186,2015-04-12,73375
111,ge finance credit mutuel,0.04886837676167488,0.022082647308707237,0.9290489554405212,2015-04-12,72900
112,at art basel miami a mix of parties and business,0.032862983644008636,0.028031373396515846,0.9391056299209595,2015-04-12,73067
113,staffing crisis threatens secret service mission house report says,0.009999128058552742,0.9347290396690369,0.05527186393737793,2015-04-12,73078
114,avon said to be in talks to sell north american business,0.0740654468536377,0.01280271727591753,0.913131833076477,2015-04-12,73095
115,at the head of the pack hbo shows the way forward,0.1722797155380249,0.014547170139849186,0.8131731748580933,2015-04-13,22870
116,mad men recap season 7 new business diana waitress,0.03474504500627518,0.05689913034439087,0.9083558320999146,2015-04-13,22908
117,china limits neighbors visits to hong kong in fight against smuggling,0.029836688190698624,0.20705348253250122,0.7631098628044128,2015-04-14,22907
118,jin youzhi sibling of chinas last emperor dies at 96,0.027860280126333237,0.22159570455551147,0.750544011592865,2015-04-14,23034
119,amid tensions with saudi arabia iran halts minor pilgrimages to mecca,0.019237110391259193,0.8413891792297363,0.1393737643957138,2015-04-14,23008
120,china releases 3 of 5 detained womens rights activists,0.022009167820215225,0.8298042416572571,0.1481866091489792,2015-04-14,22959
121,jiang jiemin bribery trial china,0.052004456520080566,0.36390554904937744,0.584089994430542,2015-04-14,22926
122,airplane seat swapping once a gentle sport turns rough and tumble,0.031174669042229652,0.24105602502822876,0.7277693152427673,2015-04-14,22928
123,chinas island building is ruining coral reefs philippines says,0.013646550476551056,0.8823068141937256,0.1040465459227562,2015-04-14,22935
124,treasury officials increase involvement with finances of puerto rico,0.8844341039657593,0.023213976994156837,0.09235196560621262,2015-04-14,23053
125,senate leaders and white house make their cases on iran deal legislation,0.03163005784153938,0.05873072147369385,0.9096391797065735,2015-04-14,23092
126,a congressional delegation of the downward facing dog,0.1861574649810791,0.02593199536204338,0.7879105806350708,2015-04-14,23177
127,gazprom warns europe over price of natural gas,0.016622263938188553,0.9391276240348816,0.04425014182925224,2015-04-14,23071
128,witnesses to indian loggers killing dispute police claims of self defense,0.10947759449481964,0.7844454646110535,0.1060769259929657,2015-04-14,23074
129,document china ideological survey,0.03970574960112572,0.035291168838739395,0.9250031113624573,2015-04-15,23386
130,wells fargo posts rare decline in quarterly net income,0.010187522508203983,0.9754476547241211,0.014364860951900482,2015-04-15,23185
131,imf warns of uneven economic growth,0.044940635561943054,0.9419667720794678,0.013092631474137306,2015-04-15,23176
132,ex freddie mac leaders reach deal with sec,0.11560766398906708,0.03933216631412506,0.8450601696968079,2015-04-15,23308
133,china gdp slows to 7 percent a six year low for giant economy,0.015706105157732964,0.968933641910553,0.015360229648649693,2015-04-15,23342
134,new stumbles by prosecutors in trial of former goldman programmer,0.03924766182899475,0.8692440986633301,0.09150826185941696,2015-04-15,23293
135,new york state erases fees seen as nuisances to business,0.01953910104930401,0.7638425827026367,0.21661826968193054,2015-04-15,23322
136,un mediator in yemen conflict says he will resign,0.05941953882575035,0.2924167215824127,0.6481637358665466,2015-04-16,23554
137,azerbaijan khadija ismayilova to get pen press freedom award,0.3570057153701782,0.01561552844941616,0.6273787021636963,2015-04-16,23511
138,warren buffett italian style,0.029585640877485275,0.057217080146074295,0.9131972193717957,2015-04-16,23461
139,despite challenges of ge deal blackstones schwarzman kept a focus on scholar program,0.2324475198984146,0.012210297398269176,0.7553421854972839,2015-04-16,23487
140,in china weak growth is expected to push beijing into action,0.017916498705744743,0.9583394527435303,0.023744074627757072,2015-04-16,23429
141,barriers remain for american business in cuba,0.058120086789131165,0.08546160161495209,0.8564183115959167,2015-04-16,23570
142,china suspends rules on tech companies serving banks,0.0124010955914855,0.8774092197418213,0.11018963903188705,2015-04-17,23690
143,preet bharara and federal judges trade barbs and some fear consequences,0.02815885655581951,0.10894950479269028,0.8628916144371033,2015-04-17,23787
144,us imposes sanctions on 3 leaders of gang based in el salvador,0.013344104401767254,0.9217087626457214,0.06494704633951187,2015-04-17,23777
145,for jeb bush the businessman some deals brought grief,0.1061967983841896,0.02443673647940159,0.8693665266036987,2015-04-17,23749
146,biden to attend israeli event in attempt to cool tensions,0.163506418466568,0.26500171422958374,0.5714918971061707,2015-04-17,24099
147,george bush letter in 1988 warned family of uncharted waters,0.07159067690372467,0.6607373952865601,0.26767194271087646,2015-04-17,24050
148,20150418STARWARS SS,0.03678015619516373,0.03330114111304283,0.9299187064170837,2015-04-17,23889
149,china journalist gao yu gets 7 year sentence,0.08655636012554169,0.35145869851112366,0.5619849562644958,2015-04-17,23883
150,daily report etsys market debut is a test for a new business model,0.27644869685173035,0.008388463407754898,0.7151628136634827,2015-04-17,23924
151,another clinton now vows to fix political finance system,0.11622671037912369,0.0492863692343235,0.8344869017601013,2015-04-17,23631
152,china building airstrip in disputed spratly islands satellite images show,0.03461860865354538,0.025118118152022362,0.9402633309364319,2015-04-17,23658
153,irans foreign minister warns of unlimited atomic fuel enrichment if talks on final agreement fail,0.018895862624049187,0.8160256147384644,0.1650785356760025,2015-04-18,24090
154,aid agencies increasingly alarmed by yemen crisis,0.039327915757894516,0.8695628046989441,0.0911092534661293,2015-04-18,24052
155,at global economic gathering concerns that us is ceding its leadership role,0.018900267779827118,0.9436197876930237,0.03747991472482681,2015-04-18,24051
156,another petrobras subcontractor files for bankruptcy,0.012300875969231129,0.8786221146583557,0.10907694697380066,2015-04-18,24045
157,rodrigo rato ex imf chief investigated in spain over finances,0.025865597650408745,0.8317283391952515,0.14240607619285583,2015-04-18,24028
158,for lucasfilm the way of its force lies in its star wars fans,0.050804924219846725,0.017621466889977455,0.9315736293792725,2015-04-18,23912
159,once prized tibetan mastiffs are discarded as fad ends in china,0.0215199813246727,0.49483662843704224,0.48364338278770447,2015-04-18,24008
160,republican hopefuls swarm new hampshire for its first candidate forum,0.2677646279335022,0.05813584849238396,0.6740995645523071,2015-04-18,23919
161,sony studio renews warning after wikileaks posts stolen data,0.014096077531576157,0.9281226396560669,0.05778133496642113,2015-04-18,24177
162,sale of us arms fuels the wars of arab states,0.09542862325906754,0.04366346821188927,0.8609079718589783,2015-04-19,24261
163,germanwings plane crash andreas lubitz lufthansa pilot suicide,0.04130600765347481,0.09409064054489136,0.8646033406257629,2015-04-19,24194
164,chinas crackdown on corruption targets golf a sport for millionaires,0.030419737100601196,0.25378504395484924,0.7157952785491943,2015-04-19,24254
165,after manhattan explosion familys real estate business faces scrutiny,0.017495930194854736,0.8779112696647644,0.10459278523921967,2015-04-19,24068
166,finances social returns,0.03267304599285126,0.027224576100707054,0.9401023983955383,2015-04-19,30990
167,john kasich of ohio takes step toward presidential run,0.23295259475708008,0.03822452947497368,0.7288228273391724,2015-04-20,24528
168,the politics of awkwardness on silicon valley,0.05082681030035019,0.08982560783624649,0.8593475818634033,2015-04-20,24469
169,look inward to determine your financial values,0.08296383917331696,0.014132923446595669,0.9029032588005066,2015-04-20,24466
170,chinas president heads to pakistan with billions in infrastructure aid,0.15577605366706848,0.011393295601010323,0.8328306674957275,2015-04-20,24357
171,airline and automaker earnings euro finance meeting,0.038169216364622116,0.03323259577155113,0.9285982251167297,2015-04-20,24362
172,ibm project in china raises us concerns,0.06512119621038437,0.8152296543121338,0.11964911967515945,2015-04-20,24329
173,china frees up 200 billion for lending,0.5168770551681519,0.016169678419828415,0.4669532775878906,2015-04-20,24331
174,greece flashes warning signals about its debt,0.03908669203519821,0.8714835047721863,0.08942991495132446,2015-04-20,24332
175,signs ebola spreads in sex prompt a cdc warning,0.04048808291554451,0.8449183702468872,0.11459356546401978,2015-04-20,24393
176,start up solves star wars droid puzzle,0.05710393190383911,0.024201959371566772,0.9186941385269165,2015-04-20,24368
177,seeking business cuomo heads to cuba with anew york trade delegation,0.13703881204128265,0.014958664774894714,0.8480024933815002,2015-04-20,24375
178,financial crisis cases sputter to an end,0.06440406292676926,0.5399693250656128,0.39562663435935974,2015-04-21,24502
179,vivid accounts of wars horror stream from yemens capital,0.06005558744072914,0.09823965281248093,0.8417047262191772,2015-04-21,24513
180,uber adds a low tech twist to its modern business model in india,0.4399619400501251,0.008797753602266312,0.5512402653694153,2015-04-21,24584
181,the next era of campaign finance craziness is already underway,0.018046995624899864,0.6235031485557556,0.358449786901474,2015-04-21,24704
182,fear and loathing in american politics,0.03580601140856743,0.2110668420791626,0.7531271576881409,2015-04-21,24745
183,a veteran of the financial crisis tells china to be wary,0.13203978538513184,0.21426527202129364,0.6536949872970581,2015-04-21,24590
184,warning iran us sends two more ships to yemen,0.39595043659210205,0.07908079028129578,0.5249688029289246,2015-04-21,24587
185,israel leaders decline to meet carter,0.013332757167518139,0.8261919021606445,0.16047535836696625,2015-04-21,24600
186,hillary clintons quest to prove her populist edge is as strong as elizabeth warrens,0.5406255125999451,0.019068589434027672,0.4403058886528015,2015-04-22,24640
187,box opens tools for developers suggesting the future of business software,0.1384463757276535,0.010671606287360191,0.8508820533752441,2015-04-22,25018
188,first draft focus clinton awards presented for advancing women,0.18576468527317047,0.014065049588680267,0.8001702427864075,2015-04-22,24967
189,sighs of relief from yemen mixed with fears of more conflict,0.5580595135688782,0.29955849051475525,0.14238207042217255,2015-04-22,24794
190,6 senators urge rejection of comcast time warner cable deal,0.04871835187077522,0.3104563057422638,0.6408253312110901,2015-04-22,24789
191,crimea russia sanctions medvedev,0.037112656980752945,0.8158153891563416,0.1470719575881958,2015-04-22,24694
192,trader in britain arrested on charges of manipulation that led to 2010 flash crash,0.02606503665447235,0.8764194846153259,0.09751548618078232,2015-04-22,24724
193,chinas economy puts new pressure on a changing job market,0.036647189408540726,0.9054386019706726,0.05791422724723816,2015-04-22,24712
194,elizabeth warren knocks obama over trade deal transparency,0.04158320277929306,0.7413705587387085,0.21704626083374023,2015-04-22,24926
195,xi jinping of china and shinzo abe of japan meet in indonesia,0.03204403445124626,0.04460664093494415,0.9233493208885193,2015-04-23,24892
196,trader charged in flash crash case to fight extradition to us,0.061736635863780975,0.5957431197166443,0.34252017736434937,2015-04-23,24889
197,flash crash case suggests small problems can cause systemic issues,0.023977460339665413,0.8472606539726257,0.12876199185848236,2015-04-23,24923
198,opening salvos in a condiment war and the hot dog is the battlefield,0.03385639563202858,0.04200861603021622,0.9241349697113037,2015-04-23,25051
199,as war grinds on yemenis share their anguish online,0.03921232372522354,0.6804693937301636,0.28031831979751587,2015-04-23,25049
200,aig bailout lawsuit trial ends as it began with most issues in dispute,0.02663528174161911,0.42823272943496704,0.5451319813728333,2015-04-23,25045
201,advice and sympathy for trader charged in flash crash case,0.07979638874530792,0.1146303117275238,0.8055732846260071,2015-04-24,25244
202,associate of zhou yongkang chinas fallen security chief admits taking bribes,0.043916039168834686,0.19102004170417786,0.7650639414787292,2015-04-24,25371
203,lindsey graham warns g o p not to sell hillary clinton short,0.05307663977146149,0.2540387511253357,0.692884624004364,2015-04-24,25509
204,at new york reception ted cruz is said to strike different tone toward gays,0.08445166796445847,0.31162017583847046,0.6039281487464905,2015-04-24,25214
205,warren weinstein aid worker killed in pakistan drone strike,0.044042184948921204,0.7420058846473694,0.21395188570022583,2015-04-24,25247
206,comcast time warner cable merger,0.026855194941163063,0.027620067819952965,0.9455246925354004,2015-04-24,25239
207,amazon reports big profits in its cloud computing business,0.9395139217376709,0.024682747200131416,0.03580329939723015,2015-04-24,25346
208,european leaders urged to strengthen minimalist approach to mediterranean migration crisis,0.7293914556503296,0.013652651570737362,0.2569558620452881,2015-04-24,25189
209,pentagon announces new cyberwarfare strategy,0.1391393542289734,0.0499100461602211,0.8109506368637085,2015-04-24,25344
210,warren weinsteins devotion to pakistan was part of a lifetime of service,0.12356849759817123,0.020423464477062225,0.856007993221283,2015-04-24,25206
211,indian authorities put restrictions on ford foundation,0.023806514218449593,0.7285522818565369,0.2476412057876587,2015-04-24,25336
212,turkey fear of reparations possibly in many billions is a factor in armenian genocide denials,0.034535668790340424,0.6913691759109497,0.27409517765045166,2015-04-24,25340
213,value of nsa warrantless spying is doubted in declassified reports,0.028454147279262543,0.07299293577671051,0.8985529541969299,2015-04-25,25657
214,europes migration crisis cannot be solved at sea analysts say,0.024221856147050858,0.8119556903839111,0.1638224869966507,2015-04-25,25524
215,chinas president to meet with head of taiwans governing party next month,0.0519808866083622,0.02174212597310543,0.9262769818305969,2015-04-25,25425
216,comcast time warner cable deal,0.031572360545396805,0.02577861398458481,0.9426490068435669,2015-04-25,25432
217,china suspends death sentence for li yan,0.021733636036515236,0.8200112581253052,0.15825507044792175,2015-04-25,25435
218,greece euro finance ministers meeting,0.03199632093310356,0.027871740981936455,0.9401319026947021,2015-04-25,25451
219,cia qaeda drone strikes warren weinstein giovanni lo porto deaths,0.04318711534142494,0.1889694780111313,0.7678434252738953,2015-04-25,25460
220,man says he flew drone onto japanese leaders office roof in nuclear protest,0.05255379155278206,0.3544873893260956,0.5929588079452515,2015-04-25,25596
221,gay businessman who hosted cruz event apologizes,0.022474629804491997,0.8776156306266785,0.0999097228050232,2015-04-26,25850
222,china lawsuit over banned li rui memoir censorship,0.03015265241265297,0.8171713352203369,0.15267595648765564,2015-04-26,25666
223,a curly haired girls global war on frizz,0.03214366361498833,0.1290874183177948,0.8387688994407654,2015-04-26,25687
224,katmandu nepal fear loss and devastation,0.02866169437766075,0.3690461218357086,0.6022922396659851,2015-04-27,25807
225,details emerge of china financed dam project in pakistan,0.0503268837928772,0.02489216811954975,0.9247809052467346,2015-04-27,25946
226,in rare remarks george w bush argues against the lifting of iran sanctions,0.2007054090499878,0.21772615611553192,0.5815684199333191,2015-04-27,25860
227,today in politics rand paul goes to new york to coax a wary bloc,0.1409117430448532,0.02699333056807518,0.8320948481559753,2015-04-27,25939
228,The Music Festival Business Who Owns What,0.02199367992579937,0.02923014387488365,0.948776125907898,2015-04-28,26329
229,wu rongrong interrogation china,0.06669435650110245,0.06898406893014908,0.8643215298652649,2015-04-28,25950
230,richard trumka a f l c i o chief warns candidates on inequality,0.0478791706264019,0.04289785400032997,0.9092230200767517,2015-04-28,26263
231,harvey r miller renowned bankruptcy lawyer dies at 82,0.04227713122963905,0.3400804102420807,0.6176425218582153,2015-04-28,25993
232,fear keeps traders on sidelines of drug mega deals,0.01908106543123722,0.8458201289176941,0.13509880006313324,2015-04-28,25991
233,un says israeli military actions killed 44 civilians in schools in gaza war,0.036644358187913895,0.7945243716239929,0.16883127391338348,2015-04-28,26021
234,uncertainty over impact of a default by greece,0.03953377902507782,0.315130352973938,0.645335853099823,2015-04-28,26090
235,china opens corruption inquiry into sinopec president,0.03792882710695267,0.4450642466545105,0.5170068740844727,2015-04-28,25975
236,once concerned china is quiet about trans pacific trade deal,0.06077781319618225,0.36358487606048584,0.5756374001502991,2015-04-29,26259
237,saudi arabia accuses 93 of terrorist links including to isis,0.045630183070898056,0.6121386289596558,0.3422311544418335,2015-04-29,26257
238,scientists and religious leaders discuss climate change at vatican,0.05591907352209091,0.020191345363855362,0.9238895773887634,2015-04-29,26250
239,turmoil in baltimore provides immediate test for new attorney general,0.2245633900165558,0.040861502289772034,0.734575092792511,2015-04-29,26245
240,events in baltimore reflect a slow rolling crisis across us obama says,0.04230814799666405,0.7503483295440674,0.20734350383281708,2015-04-29,26242
241,fearing for families after nepal quake thousands return to isolated villages,0.05413572117686272,0.6766920685768127,0.26917219161987305,2015-04-29,26237
