,Headline,Positive,Negative,Neutral,date,article_id
46,elizabeth warren town hall,0.03201752156019211,0.06453146040439606,0.9034510254859924,2019-05-06,721
47,warren msnbc town hall,0.029025739058852196,0.05601387098431587,0.9149603247642517,2019-05-06,719
48,china richard liu rape video metoo,0.031146427616477013,0.18961592018604279,0.7792375683784485,2019-05-06,705
49,mexico tariffs state by state,0.021460095420479774,0.04131451994180679,0.9372254014015198,2019-05-06,707
50,mexico tariffs,0.0478186160326004,0.02749716490507126,0.9246842861175537,2019-05-06,621
51,china ford antitrust trade war,0.05705275386571884,0.11886264383792877,0.8240846395492554,2019-05-06,624
52,xi jinping china russia,0.024872737005352974,0.07752098888158798,0.8976062536239624,2019-05-06,615
53,elizabeth warren bernie sanders 2020,0.037351418286561966,0.08031611889600754,0.882332444190979,2019-05-06,648
54,trump airports revolutionary war,0.04272519424557686,0.0905023068189621,0.8667724132537842,2019-05-07,711
55,wuhan china protests,0.04226033017039299,0.05202239006757736,0.9057173132896423,2019-05-07,699
56,korean war vigilante killings,0.0404554046690464,0.44784387946128845,0.5117007493972778,2019-05-07,623
57,samsung earnings trade war,0.026377122849225998,0.08805131167173386,0.8855715990066528,2019-05-07,647
58,stocks trade china currency,0.03324279561638832,0.03737432882189751,0.929382860660553,2019-05-08,581
59,us china yuan renminbi trump,0.05022260174155235,0.029272843152284622,0.9205045700073242,2019-05-08,572
60,china currency,0.03358716145157814,0.04640719294548035,0.9200056791305542,2019-05-08,597
61,myanmar military business united nations,0.0532594695687294,0.09947057068347931,0.8472699522972107,2019-05-08,536
62,iran nuclear deal sanctions,0.043614041060209274,0.032497771084308624,0.9238881468772888,2019-05-09,565
63,markets trump china trade,0.032011523842811584,0.03945489227771759,0.9285335540771484,2019-05-09,539
64,japan train crash yokohama,0.017566140741109848,0.8193625211715698,0.16307133436203003,2019-05-09,391
65,china hong kong protests,0.035097528249025345,0.07554829120635986,0.8893541693687439,2019-05-09,398
66,trump china biden,0.08744898438453674,0.014673027209937572,0.8978779315948486,2019-05-10,784
67,dna database search warrant,0.02761150896549225,0.0327935554087162,0.9395949840545654,2019-05-11,655
68,tiktok china bytedance,0.05616849660873413,0.02343270741403103,0.9203988313674927,2019-05-11,552
69,joe biden elizabeth warren,0.053708434104919434,0.07173728942871094,0.8745542168617249,2019-05-11,697
70,elizabeth warren pete buttigieg,0.040161050856113434,0.04360535368323326,0.9162335991859436,2019-05-12,776
71,italy china far right,0.06294959038496017,0.031116396188735962,0.9059339761734009,2019-05-12,654
72,Elizabeth Warren tax increases,0.08351362496614456,0.2118569165468216,0.7046294808387756,2019-05-12,603
73,us china world bank,0.0315924771130085,0.035347964614629745,0.9330595135688782,2019-05-12,754
74,us economy china trade war,0.0574374794960022,0.03808455541729927,0.9044779539108276,2019-05-13,1794
75,us china trade tariffs,0.06853897124528885,0.019921598955988884,0.9115394949913025,2019-05-13,1830
76,trump trade china,0.04084905609488487,0.03530870005488396,0.9238422513008118,2019-05-13,1832
77,amazon delivery business,0.024679379537701607,0.026596827432513237,0.9487237930297852,2019-05-13,1882
78,trump tariffs china,0.07712863385677338,0.05031770095229149,0.8725536465644836,2019-05-14,2085
79,china tariffs republicans,0.04304380714893341,0.05225274711847305,0.9047034978866577,2019-05-14,2084
80,boeing 737 max ethiopian plane crash,0.02935975231230259,0.5382285118103027,0.432411789894104,2019-05-14,2086
81,nra finances executives board members,0.021885329857468605,0.04435579478740692,0.9337589144706726,2019-05-14,2105
82,us china tariffs,0.043735381215810776,0.02785971574485302,0.9284048676490784,2019-05-14,2038
83,on politics china trump tariffs,0.04034220427274704,0.03728623315691948,0.9223715662956238,2019-05-14,1958
84,india modi business red tape,0.03290269151329994,0.5961337685585022,0.37096360325813293,2019-05-14,1994
85,china propaganda trade,0.04803983494639397,0.02962387539446354,0.9223362803459167,2019-05-14,2029
86,elizabeth warren fox news,0.03382131829857826,0.052172478288412094,0.9140061736106873,2019-05-14,2032
87,trade war us china,0.05089857429265976,0.07153748720884323,0.8775638937950134,2019-05-14,2007
88,african swine fever asia china,0.033763784915208817,0.12060766667127609,0.845628559589386,2019-05-14,2009
89,nissan profit warning,0.13886870443820953,0.4806343913078308,0.3804969787597656,2019-05-14,2013
90,facial recognition software controversy,0.034577660262584686,0.028136519715189934,0.937285840511322,2019-05-15,2272
91,trade war tariffs,0.03645281866192818,0.3314577043056488,0.6320894360542297,2019-05-15,2172
92,iran war usa,0.029045775532722473,0.3372805714607239,0.6336737275123596,2019-05-15,2311
93,china trade donald trump,0.06136665865778923,0.05011429265141487,0.8885190486907959,2019-05-15,2299
94,mnuchin senate nafta steel aluminum tariffs,0.0815165638923645,0.014122475869953632,0.9043609499931335,2019-05-15,2227
95,us china trade war economy,0.037886474281549454,0.2902606129646301,0.6718529462814331,2019-05-15,2150
96,on politics trumps tariffs may be here to stay,0.11619257181882858,0.02295566350221634,0.8608517646789551,2019-05-15,2128
97,drought north korea food crisis,0.017005614936351776,0.8428009748458862,0.1401933878660202,2019-05-15,2205
98,iraq iran war militias,0.027346806600689888,0.34193965792655945,0.6307135820388794,2019-05-15,2224
99,china canadian arrested,0.038165170699357986,0.054936569184064865,0.9068983197212219,2019-05-16,2332
100,trade xi jinping trump china united states,0.03979702293872833,0.057167552411556244,0.9030354619026184,2019-05-16,2467
101,iran tensions explainer,0.060589469969272614,0.20087029039859772,0.7385402917861938,2019-05-16,2443
102,israel iran netanyahu war,0.034122709184885025,0.04194639250636101,0.9239308834075928,2019-05-16,2493
103,iran war donald trump,0.034560635685920715,0.16428662836551666,0.801152765750885,2019-05-16,2438
104,china dog arrested,0.04920341446995735,0.13880297541618347,0.8119936585426331,2019-05-16,2380
105,retirement layoff working longer,0.013269796036183834,0.8645698428153992,0.12216044217348099,2019-05-16,2357
106,fed trade war inflation,0.03008735366165638,0.1311662793159485,0.8387463688850403,2019-05-16,2418
107,iran war fears,0.031032254919409752,0.4135288894176483,0.5554388165473938,2019-05-16,2414
108,tariffs metals canada mexico,0.04300013929605484,0.028045805171132088,0.9289541244506836,2019-05-17,2640
109,big business tyler cowen,0.035782452672719955,0.047060661017894745,0.9171568155288696,2019-05-17,2676
110,cia spying china,0.02041667141020298,0.05338920280337334,0.9261941313743591,2019-05-17,2694
111,china trade influence,0.05324556678533554,0.031067507341504097,0.9156869053840637,2019-05-17,2554
112,luckin ipo china starbucks,0.18488307297229767,0.02192532829940319,0.7931916117668152,2019-05-17,2566
113,war iran europe iraq,0.032710231840610504,0.07918300479650497,0.8881067633628845,2019-05-17,2612
114,china auto tariffs donald trump,0.07615232467651367,0.044842738658189774,0.879004955291748,2019-05-17,2589
115,the week in business facial recognition trade boeing iran,0.32398682832717896,0.08642779290676117,0.5895853638648987,2019-05-18,2761
116,china america trade,0.040524423122406006,0.031219888478517532,0.9282557368278503,2019-05-18,2723
117,ukraine sex abuse miitary war,0.01800135336816311,0.7998156547546387,0.18218302726745605,2019-05-19,2825
118,rihanna business tips,0.021470410749316216,0.04554581269621849,0.9329837560653687,2019-05-20,2997
119,trump hunter biden china,0.1423356533050537,0.03125983849167824,0.8264045119285583,2019-05-20,2974
120,quotation of the day palestinian business leaders reject trumps economic overture,0.04317697882652283,0.12629735469818115,0.8305256366729736,2019-05-20,3043
121,trump voters job layoffs,0.008761860430240631,0.9389192461967468,0.05231887474656105,2019-05-20,2918
122,australia china,0.03241785615682602,0.04147205874323845,0.9261100888252258,2019-05-20,2903
123,huawei trump china trade,0.0604575052857399,0.01876021735370159,0.9207822680473328,2019-05-20,2958
124,dealbook briefing techs cold war just started,0.07202127575874329,0.025756336748600006,0.9022224545478821,2019-05-20,2933
125,north korea sanctions ship,0.04105568304657936,0.7597334384918213,0.19921091198921204,2019-05-21,3147
126,hong kong china germany activists,0.033446986228227615,0.051404036581516266,0.9151489734649658,2019-05-21,3143
127,xi jinping china trade,0.02992049790918827,0.03746986761689186,0.9326096177101135,2019-05-21,3216
128,economy inflation fed,0.03577772155404091,0.5332261323928833,0.4309961795806885,2019-05-21,3076
129,huawei china tech,0.06217328459024429,0.02037007361650467,0.9174566268920898,2019-05-21,3096
130,jamie oliver uk restaurants bankruptcy administration,0.017962651327252388,0.7291542887687683,0.25288301706314087,2019-05-21,3106
131,fed minutes inflation interest rates,0.054652098566293716,0.16780973970890045,0.7775381803512573,2019-05-22,3344
132,china surveillance xinjiang,0.025446509942412376,0.04383738338947296,0.9307161569595337,2019-05-22,3313
133,trump china surveillance,0.0408126637339592,0.04675741493701935,0.912429928779602,2019-05-22,3223
134,boeing 737 max china air,0.08526148647069931,0.015445619821548462,0.8992929458618164,2019-05-22,3273
135,huawei china technology,0.06893220543861389,0.01568588800728321,0.9153818488121033,2019-05-23,3450
136,china us trade war rare earths,0.04414001852273941,0.03976435586810112,0.9160956144332886,2019-05-23,3475
137,semiconductor stocks trade war,0.05442900210618973,0.6730207204818726,0.2725502550601959,2019-05-23,3502
138,civil war world war ii cold war,0.03200548142194748,0.22362898290157318,0.7443655133247375,2019-05-23,3542
139,huawei us china europe ,0.040033359080553055,0.018037067726254463,0.9419295787811279,2019-05-24,3603
140,on politics trump trade war,0.036735616624355316,0.03572244197130203,0.927541971206665,2019-05-24,3605
141,trade war farmers,0.03820834308862686,0.18002068996429443,0.7817709445953369,2019-05-24,3660
142,the week in business farmers trade trump baltimore hacking,0.12094501405954361,0.08281899243593216,0.796235978603363,2019-05-25,3832
143,mckinsey bankruptcy rules jay alix,0.024668464437127113,0.0540265329182148,0.9213050007820129,2019-05-27,3994
144,china white panda,0.06497688591480255,0.044006723910570145,0.8910163640975952,2019-05-27,3993
145,pakistan china trafficking,0.03193558752536774,0.04268466308712959,0.925379753112793,2019-05-27,3959
146,elizabeth warren 2020,0.05090869218111038,0.04117519035935402,0.9079160690307617,2019-05-28,4053
147,china tiananmen square massacre,0.030328040942549706,0.12554123997688293,0.8441306948661804,2019-05-28,4083
148,alibaba trade war wall street,0.0742577314376831,0.029361823573708534,0.8963804841041565,2019-05-28,4104
149,china economy us corporate profits,0.035367414355278015,0.12348252534866333,0.8411500453948975,2019-05-28,4126
150,treasury declines to label china currency manipulator,0.0685710683465004,0.1342935413122177,0.7971354126930237,2019-05-28,4155
151,abortion restrictions politics,0.019994650036096573,0.296688050031662,0.6833173036575317,2019-05-29,4223
152,trade war wall street,0.056819576770067215,0.04338956996798515,0.89979088306427,2019-05-29,4225
153,iran us war,0.03831346705555916,0.08747413009405136,0.874212384223938,2019-05-29,4329
154,veracruz bus crash mexico,0.018271271139383316,0.8131282329559326,0.16860048472881317,2019-05-29,4341
155,pello bikes china tariffs,0.08360287547111511,0.024360958486795425,0.8920361399650574,2019-05-29,4269
156,china tiananmen crackdown,0.018293853849172592,0.7727242708206177,0.20898184180259705,2019-05-30,4548
157,bond yield curve recession,0.057603854686021805,0.07690154016017914,0.8654945492744446,2019-05-30,4382
158,norway trump aluminum tariffs,0.04371212050318718,0.02528122067451477,0.9310066103935242,2019-05-30,4480
159,fed inflation interest rates,0.05590019002556801,0.14418275654315948,0.7999169826507568,2019-05-30,4468
160,trump mexico tariffs,0.06091887131333351,0.020276203751564026,0.9188048839569092,2019-05-30,4534
161,mexico tariffs donald trump,0.06511437147855759,0.03650403395295143,0.8983816504478455,2019-05-31,4697
162,patrick shanahan china trade,0.04319104924798012,0.04187866300344467,0.9149302840232849,2019-05-31,4690
163,mexico trump tariffs migrants,0.05917668715119362,0.02317049726843834,0.9176528453826904,2019-05-31,4686
164,china list us huawei retaliate,0.030120249837636948,0.8006128072738647,0.16926692426204681,2019-05-31,4622
165,on politics trump to hit mexico with tariffs,0.05503547936677933,0.1642303168773651,0.7807341814041138,2019-05-31,4553
166,auto industry executives turmoil,0.03228116035461426,0.15058964490890503,0.8171291947364807,2019-05-31,4560
167,trump tariffs markets,0.06586379557847977,0.05326264724135399,0.8808735609054565,2019-05-31,4565
168,trade war trump,0.03896240517497063,0.32710573077201843,0.6339318752288818,2019-05-31,4629
169,elizabeth warren trump,0.0389472097158432,0.046496979892253876,0.9145558476448059,2019-05-31,4633
170,trump economy tariffs election,0.09048808366060257,0.049176618456840515,0.8603352904319763,2019-05-31,4635
171,rory stewart brexit uk,0.029816821217536926,0.09984253346920013,0.8703406453132629,2019-05-31,4639
172,the week in business who wanted a slow start to the new year anyway,0.020943138748407364,0.8906928896903992,0.08836392313241959,2019-06-01,675
173,trump tariffs trade war,0.04730214178562164,0.0375661738216877,0.9151317477226257,2019-06-01,669
174,us china trade talks trump,0.057438887655735016,0.025476109236478806,0.9170850515365601,2019-06-01,699
175,isis syria warren christopher clark,0.03160795569419861,0.08294472098350525,0.8854472637176514,2019-06-01,687
176,nih china biomedical research,0.039494588971138,0.020321208983659744,0.9401841759681702,2019-06-01,725
177,richard burr china huawei 5g,0.0376150980591774,0.029535967856645584,0.9328489899635315,2019-06-02,5187
178,china blood plasma treatment,0.040756870061159134,0.02801305614411831,0.9312300682067871,2019-06-02,5132
179,china workers protests,0.06387825310230255,0.23791880905628204,0.698202908039093,2019-06-02,5125
180,china knife attack,0.03775505721569061,0.11756689101457596,0.8446779847145081,2019-06-02,5049
181,state of the union business,0.05874939262866974,0.10314775258302689,0.8381028175354004,2019-06-02,5060
182,north korea sanctions missiles,0.044675298035144806,0.6954896450042725,0.2598351538181305,2019-06-03,733
183,italy ports china,0.0249993484467268,0.047248005867004395,0.927752673625946,2019-06-03,846
184,warnermedia kevin tsujihara,0.0428626649081707,0.03320223465561867,0.923935055732727,2019-06-03,853
185,intelligence world war ii oss women,0.024511460214853287,0.11515630781650543,0.8603323101997375,2019-06-03,717
186,the week in business mexican border trump fed boeing brexit,0.11237208545207977,0.21960625052452087,0.6680216789245605,2019-06-04,5658
187,france china wine,0.0344921313226223,0.030832508578896523,0.934675395488739,2019-06-04,5620
188,china trump trade economy markets,0.074696846306324,0.035691890865564346,0.8896112442016602,2019-06-05,768
189,sri lanka negombo muslim tensions,0.04802967607975006,0.14391109347343445,0.8080592751502991,2019-06-05,769
190,trump trade china,0.04084905609488487,0.03530870005488396,0.9238422513008118,2019-06-05,798
191,russia plane crash,0.02822680026292801,0.47142812609672546,0.5003451108932495,2019-06-05,805
192,china hacking cyber,0.033981069922447205,0.5057060122489929,0.46031296253204346,2019-06-05,876
193,trump tariffs china,0.07712863385677338,0.05031770095229149,0.8725536465644836,2019-06-05,847
194,tariffs trade,0.025767605751752853,0.03964107483625412,0.9345913529396057,2019-06-06,871
195,fiat renault mexico tariffs world cup,0.12340451031923294,0.035485900938510895,0.841109573841095,2019-06-06,921
196,afghanistan war withdraw american troops peace,0.031185932457447052,0.6578380465507507,0.3109760284423828,2019-06-07,806
197,china russia central asia,0.04031519591808319,0.050825025886297226,0.9088597297668457,2019-06-07,777
198,the week in business nike christine lagarde facebook fed,0.16901497542858124,0.09643498063087463,0.7345499992370605,2019-06-07,788
199,barneys bankruptcy,0.025474324822425842,0.041296716779470444,0.9332290291786194,2019-06-08,675
200,venezuela embargo sanctions,0.02170143648982048,0.7258583307266235,0.25244033336639404,2019-06-08,677
201,hong kong china protests,0.04402077570557594,0.07218224555253983,0.8837969303131104,2019-06-08,686
202,china currency manipulator,0.038020677864551544,0.030315162613987923,0.9316641688346863,2019-06-08,803
203,venezuela sanctions bolton maduro,0.027011128142476082,0.8017200827598572,0.17126873135566711,2019-06-08,820
204,china us nuclear missiles,0.03356988728046417,0.05074131861329079,0.9156888127326965,2019-06-08,767
205,china xi jingping trade,0.03215089812874794,0.045233502984046936,0.9226155877113342,2019-06-08,755
206,china cash commercial acceptances,0.03433411940932274,0.024491384625434875,0.9411744475364685,2019-06-08,745
207,china economy reserve,0.05489194393157959,0.057435356080532074,0.8876726627349854,2019-06-09,637
208,howard schultz drops out 2020,0.015764448791742325,0.8061103224754333,0.17812524735927582,2019-06-09,640
209,on politics markets soar on news of china talks,0.6225625276565552,0.06857652962207794,0.3088609278202057,2019-06-09,577
210,disney skyliner crash,0.05272546410560608,0.025400128215551376,0.9218744039535522,2019-06-10,938
211,brexit uk business corbyn,0.07375691086053848,0.050853028893470764,0.8753900527954102,2019-06-10,894
212,the week in business the markets and impeachment,0.031361617147922516,0.5259117484092712,0.44272667169570923,2019-06-10,887
213,elizabeth warren black voters,0.06795134395360947,0.055585991591215134,0.8764626383781433,2019-06-10,880
214,elizabeth warren policies taxes,0.1059449166059494,0.0478191040456295,0.846235990524292,2019-06-11,920
215,is politics a war of ideas or of us against them,0.03694842383265495,0.11758643388748169,0.8454651236534119,2019-06-11,754
216,china video game ban young,0.04447793960571289,0.0847356766462326,0.8707863688468933,2019-06-11,767
217,hong kong protests china national security,0.03842255845665932,0.4719596803188324,0.4896176755428314,2019-06-11,764
218,china bitcoin,0.021608320996165276,0.04907325282692909,0.9293184280395508,2019-06-11,761
219,u tun lwin who warned of deadly myanmar cyclone dies at 71,0.10553986579179764,0.6368593573570251,0.2576008439064026,2019-06-11,840
220,tips to ease family inheritance tensions,0.13987872004508972,0.018405849114060402,0.841715395450592,2019-06-11,851
221,ayanna pressley endorses elizabeth warren,0.04937628656625748,0.02454162761569023,0.9260820746421814,2019-06-11,821
222,buttigieg sanders warren free tuition,0.05742932856082916,0.04051004350185394,0.9020606279373169,2019-06-12,806
223,china taiwan election defector,0.024299021810293198,0.6618486046791077,0.3138523995876312,2019-06-12,796
224,iraq iran sanctions,0.02899271622300148,0.09257058799266815,0.8784366846084595,2019-06-12,941
225,elizabeth warren pete buttigieg 2020,0.049650758504867554,0.04303485527634621,0.9073144197463989,2019-06-13,1803
226,south china sea philippines,0.029422013089060783,0.12502451241016388,0.845553457736969,2019-06-13,1810
227,china christian church,0.04780248925089836,0.030199851840734482,0.9219977259635925,2019-06-13,1790
228,hong kong xi jinping china,0.025722047314047813,0.06073440611362457,0.9135435223579407,2019-06-13,1948
229,china ge siemens bribery medical devices,0.07137229293584824,0.022657863795757294,0.9059697985649109,2019-06-14,2108
230,nyc immigrant small business,0.03657953813672066,0.11073116958141327,0.852689266204834,2019-06-14,1995
231,china hong kong politics,0.02900664135813713,0.05886717140674591,0.9121261239051819,2019-06-15,2186
232,the week in business oil tankers are under attack and the grocery delivery battle heats up,0.017144937068223953,0.8715620040893555,0.11129306256771088,2019-06-15,2182
233,india tariffs trade trump,0.05910102650523186,0.021132120862603188,0.9197667837142944,2019-06-15,2200
234,trump china tariffs retailers,0.034590452909469604,0.046464674174785614,0.9189448356628418,2019-06-16,2244
235,jj abrams warnermedia,0.045914772897958755,0.02323843538761139,0.9308468103408813,2019-06-17,2430
236,businesses china tariffs,0.04690198600292206,0.023740410804748535,0.9293575286865234,2019-06-17,2461
237,women power leadership,0.06876891106367111,0.024040719494223595,0.9071903824806213,2019-06-17,2319
238,hong kong china protests,0.04402077570557594,0.07218224555253983,0.8837969303131104,2019-06-17,2378
239,russia us cyberwar grid,0.03975353017449379,0.04842442646622658,0.9118220806121826,2019-06-17,2371
240,trump tariffs trade war china,0.041647203266620636,0.06751048564910889,0.8908423185348511,2019-06-17,2362
241,global economy trade war,0.07440733909606934,0.023902416229248047,0.9016901850700378,2019-06-18,40561
242,hong kong extradition bill china,0.020815730094909668,0.2797176241874695,0.6994666457176208,2019-06-18,40546
243,trump china meeting trade,0.030258746817708015,0.03652412071824074,0.9332170486450195,2019-06-18,40543
244,hong kong extradition bill china,0.020815730094909668,0.2797176241874695,0.6994666457176208,2019-06-18,41046
245,trump china meeting trade,0.030258746817708015,0.03652412071824074,0.9332170486450195,2019-06-18,41043
246,china xinjiang uighurs belgium,0.026714060455560684,0.10656564682722092,0.8667203187942505,2019-06-18,40564
247,trump china meeting trade,0.030258746817708015,0.03652412071824074,0.9332170486450195,2019-06-18,41543
248,hong kong extradition bill china,0.020815730094909668,0.2797176241874695,0.6994666457176208,2019-06-18,41546
249,global economy trade war,0.07440733909606934,0.023902416229248047,0.9016901850700378,2019-06-18,41561
250,china xinjiang uighurs belgium,0.026714060455560684,0.10656564682722092,0.8667203187942505,2019-06-18,41564
251,global economy trade war,0.07440733909606934,0.023902416229248047,0.9016901850700378,2019-06-18,41061
252,china xinjiang uighurs belgium,0.026714060455560684,0.10656564682722092,0.8667203187942505,2019-06-18,41064
253,trump china meeting trade,0.030258746817708015,0.03652412071824074,0.9332170486450195,2019-06-18,39543
254,china xinjiang uighurs belgium,0.026714060455560684,0.10656564682722092,0.8667203187942505,2019-06-18,39564
255,hong kong extradition bill china,0.020815730094909668,0.2797176241874695,0.6994666457176208,2019-06-18,39546
256,global economy trade war,0.07440733909606934,0.023902416229248047,0.9016901850700378,2019-06-18,39561
257,china xinjiang uighurs belgium,0.026714060455560684,0.10656564682722092,0.8667203187942505,2019-06-18,40064
258,hong kong extradition bill china,0.020815730094909668,0.2797176241874695,0.6994666457176208,2019-06-18,40046
259,global economy trade war,0.07440733909606934,0.023902416229248047,0.9016901850700378,2019-06-18,40061
260,trump china meeting trade,0.030258746817708015,0.03652412071824074,0.9332170486450195,2019-06-18,40043
261,hong kong extradition bill china,0.020815730094909668,0.2797176241874695,0.6994666457176208,2019-06-18,43546
262,global economy trade war,0.07440733909606934,0.023902416229248047,0.9016901850700378,2019-06-18,43561
263,china xinjiang uighurs belgium,0.026714060455560684,0.10656564682722092,0.8667203187942505,2019-06-18,43564
264,trump china meeting trade,0.030258746817708015,0.03652412071824074,0.9332170486450195,2019-06-18,43543
265,global economy trade war,0.07440733909606934,0.023902416229248047,0.9016901850700378,2019-06-18,43061
266,china xinjiang uighurs belgium,0.026714060455560684,0.10656564682722092,0.8667203187942505,2019-06-18,43064
267,trump china meeting trade,0.030258746817708015,0.03652412071824074,0.9332170486450195,2019-06-18,43043
268,hong kong extradition bill china,0.020815730094909668,0.2797176241874695,0.6994666457176208,2019-06-18,43046
269,hong kong extradition bill china,0.020815730094909668,0.2797176241874695,0.6994666457176208,2019-06-18,44046
270,trump china meeting trade,0.030258746817708015,0.03652412071824074,0.9332170486450195,2019-06-18,44043
271,china xinjiang uighurs belgium,0.026714060455560684,0.10656564682722092,0.8667203187942505,2019-06-18,44064
272,global economy trade war,0.07440733909606934,0.023902416229248047,0.9016901850700378,2019-06-18,44061
273,china xinjiang uighurs belgium,0.026714060455560684,0.10656564682722092,0.8667203187942505,2019-06-18,42064
274,trump china meeting trade,0.030258746817708015,0.03652412071824074,0.9332170486450195,2019-06-18,42043
275,hong kong extradition bill china,0.020815730094909668,0.2797176241874695,0.6994666457176208,2019-06-18,42046
276,global economy trade war,0.07440733909606934,0.023902416229248047,0.9016901850700378,2019-06-18,42061
277,global economy trade war,0.07440733909606934,0.023902416229248047,0.9016901850700378,2019-06-18,42561
278,china xinjiang uighurs belgium,0.026714060455560684,0.10656564682722092,0.8667203187942505,2019-06-18,42564
279,trump china meeting trade,0.030258746817708015,0.03652412071824074,0.9332170486450195,2019-06-18,42543
280,hong kong extradition bill china,0.020815730094909668,0.2797176241874695,0.6994666457176208,2019-06-18,42546
281,global economy trade war,0.07440733909606934,0.023902416229248047,0.9016901850700378,2019-06-18,35561
282,china xinjiang uighurs belgium,0.026714060455560684,0.10656564682722092,0.8667203187942505,2019-06-18,35564
