,Headline,Positive,Negative,Neutral,date,article_id
36,cenovus energy agrees to sell oil and gas royalty business,0.12866970896720886,0.011499465443193913,0.8598307967185974,2015-01-07,40302
37,what key players are saying about greek crisis,0.03977171704173088,0.02605801448225975,0.9341702461242676,2015-01-07,40606
38,indonesian military plane crashes into medan,0.01927858032286167,0.8330237865447998,0.1476975828409195,2015-01-07,40256
39,willis towers watson merger to insure against market turmoil,0.1657000184059143,0.023237625136971474,0.8110623955726624,2015-01-07,40357
40,china carbon emissions climate change,0.02119597978889942,0.1051565632224083,0.8736474514007568,2015-01-07,40354
41,lufthansa offers compensation to families of germanwings crash victims,0.5836064219474792,0.10022486001253128,0.31616878509521484,2015-01-07,40414
42,egyptian president vows swifter justice for terrorists after assassination,0.15542010962963104,0.21512259542942047,0.6294573545455933,2015-01-07,40460
43,greek debt crisis adds to a spike in burglaries and robberies,0.01903274655342102,0.9551685452461243,0.025798676535487175,2015-01-08,45600
44,shares in mainland china end worst month in 6 years,0.014730497263371944,0.95705246925354,0.028217071667313576,2015-01-08,45557
45,austria migrant crisis truck,0.012938963249325752,0.88774573802948,0.09931517392396927,2015-01-09,51582
46,most nations miss a goal for women in leadership,0.03174704685807228,0.16981367766857147,0.7984392642974854,2015-01-09,51719
47,an escalating migrant crisis and an intensifying search for solutions,0.1921788901090622,0.16071313619613647,0.6471079587936401,2015-01-09,51723
48,donald trump meets with javier palomarez head of u s hispanic chamber of commerce,0.07932441681623459,0.014149789698421955,0.9065257906913757,2015-01-09,51920
49,republicans wary of donald trumps populist tone on taxes,0.037573181092739105,0.7881379723548889,0.17428885400295258,2015-01-09,51612
50,china punishes nearly 200 over rumors about stocks blasts and parade,0.013111542910337448,0.948575496673584,0.03831293806433678,2015-01-09,51599
51,western nations drop push for un inquiry into yemen conflict,0.054419681429862976,0.683545708656311,0.26203468441963196,2015-01-10,58683
52,house leadership race,0.05556280165910721,0.07313302159309387,0.8713041543960571,2015-01-10,58540
53,senator warren to join call to alter sales of distressed loans,0.11547958850860596,0.026809202507138252,0.8577112555503845,2015-01-10,58542
54,slowdown continues for china in factories,0.023265089839696884,0.9428007006645203,0.033934157341718674,2015-01-10,58728
55,the syria conflicts overlapping agendas and competing visions,0.044456228613853455,0.440960556268692,0.514583170413971,2015-01-10,58615
56,hillary clinton camp begins to fear run by joe biden,0.040752146393060684,0.5346599221229553,0.4245879650115967,2015-01-10,58721
57,europe refugee crisis syria civil war,0.017046237364411354,0.776922881603241,0.20603086054325104,2015-01-10,58583
58,survivor defies gravity to hang on as cbs ratings stalwart,0.40477293729782104,0.13747185468673706,0.4577552378177643,2015-01-10,58495
59,china liucheng guangxi explosions,0.03776298090815544,0.06783470511436462,0.894402265548706,2015-01-10,58498
60,jeb bush questions marco rubios leadership acumen,0.06560676544904709,0.0224847923964262,0.9119083881378174,2015-01-10,58798
61,chinas mona lisa draws long lines and heightened fervor for culture,0.22167538106441498,0.020031170919537544,0.7582933902740479,2015-01-10,58518
62,first draft focus throwback thursday silence from the cold war,0.08335435390472412,0.07504566013813019,0.8416000604629517,2015-01-10,58795
63,jeb bush says he was unaware of rubio powerpoint deck,0.03512715920805931,0.07285855710506439,0.8920143246650696,2015-01-11,66151
64,in one child china second children often live in limbo,0.020063815638422966,0.6381529569625854,0.34178319573402405,2015-01-11,66048
65,a mass migration crisis and it may yet get worse,0.012359353713691235,0.9256684184074402,0.061972226947546005,2015-01-11,66014
66,mary laschinger of veritiv leadership with its roots on the farm,0.12867826223373413,0.013488305732607841,0.8578334450721741,2015-01-11,66005
67,muskegon lecture series brings world war ii alive,0.07511751353740692,0.03381545469164848,0.8910670876502991,2015-01-11,65014
68,russian plane crashes in egypt sinai peninsula,0.01519742514938116,0.8887401223182678,0.09606247395277023,2015-01-11,65977
69,smarties a halloween favorite maintains a sweet family business,0.07066474109888077,0.03538917750120163,0.89394611120224,2015-01-11,65431
70,airlines reroute flights after russian crash in egypt,0.0243831854313612,0.8340609669685364,0.14155584573745728,2015-01-11,66052
71,china aids sexual transmission,0.047343142330646515,0.08638662844896317,0.8662703037261963,2015-01-12,72173
72,russia moscow delays enforcing ban on turkish produce to avoid inflation,0.01592249795794487,0.8883905410766602,0.0956869125366211,2015-01-12,72338
73,love and disbelief followdonald trump meeting with black leaders,0.10391736030578613,0.037219516932964325,0.858863115310669,2015-01-12,72319
74,pfizers long war on taxation,0.0341276116669178,0.25700098276138306,0.7088714241981506,2015-01-12,72318
75,the last reservoir of glamour from chinas four great actresses,0.07925362884998322,0.05226773023605347,0.8684785962104797,2015-01-12,72291
76,delaware court upholds award against rbc capital,0.07655611634254456,0.5892539620399475,0.3341899812221527,2015-01-12,72283
77,imf sdr renminbi china explainer,0.043863922357559204,0.028846902772784233,0.9272891283035278,2015-01-12,72309
78,debating hollandes war response to the paris attacks,0.107137031853199,0.099604532122612,0.7932584285736084,2015-01-12,72213
79,china renminbi reserve currency,0.03469625860452652,0.043630510568618774,0.9216732382774353,2015-01-12,72204
80,china climate change global warming,0.025310948491096497,0.10264209657907486,0.8720468878746033,2015-01-12,72136
81,china taiwan spy swap,0.06102851405739784,0.1800599843263626,0.7589114308357239,2015-01-12,72137
82,uncertainty frenzy and then donald trump appeared,0.02714826725423336,0.05144438520073891,0.9214074015617371,2015-01-12,72408
83,luis ho pushes china into world astronomy club,0.14371734857559204,0.013545376248657703,0.8427371978759766,2015-01-12,72280
84,rudolph giuliani cites 911 celebrations but disputes donald trump,0.0684942752122879,0.12756529450416565,0.8039404153823853,2015-01-12,72432
85,kerry paris terrorist attacks,0.03579407185316086,0.43814945220947266,0.5260564088821411,2015-01-13,2208
86,france charlie hebdo terrorist attacks,0.023144809529185295,0.5978700518608093,0.37898513674736023,2015-01-13,2209
87,strains show as afghan leaders unveil list of cabinet nominees,0.04129606857895851,0.8109131455421448,0.14779074490070343,2015-01-13,2249
88,volvo to export sedan made in china to the us,0.37232160568237305,0.00812852755188942,0.6195498704910278,2015-01-13,2272
89,a small software company sees a future in containers of code,0.3566598892211914,0.016577668488025665,0.6267625093460083,2015-01-13,2397
90,joan peters journalist who wrote on israeli palestinian conflict dies at 78,0.04126240685582161,0.33098095655441284,0.6277565956115723,2015-01-13,2446
91,fear on rise jews in france weigh an exit,0.20924851298332214,0.4540267884731293,0.3367246389389038,2015-01-13,2437
92,de blasios proposed tax code changes would affect businesses large and small,0.06870628893375397,0.07673890143632889,0.8545548915863037,2015-01-13,2435
93,west struggles against flow to war zones,0.05876322463154793,0.7620624899864197,0.17917422950267792,2015-01-13,2455
94,in china projects to make great wall feel small ,0.2260139137506485,0.00925567839294672,0.7647304534912109,2015-01-13,2414
95,women run 30 percent of all businesses but only 5 percent of the biggest study shows,0.02750503271818161,0.06690908968448639,0.9055858850479126,2015-01-13,2336
96,award for transparent vindicates amazons tv executives,0.15233133733272552,0.050113048404455185,0.7975555658340454,2015-01-13,2377
97,asking warren to run and not taking no for an answer,0.04604033753275871,0.04874178767204285,0.9052178859710693,2015-01-13,2576
98,oil prices fall to their lowest since 2009 recession,0.009705324657261372,0.9575414657592773,0.03275327757000923,2015-01-13,2370
99,europe focuses on emerging threats from smaller crews of terrorists,0.06641120463609695,0.01676243543624878,0.9168263077735901,2015-01-14,2687
100,getting government into the broadband business,0.11845012754201889,0.012664482928812504,0.8688853979110718,2015-01-14,2845
101,pope urges postwar reconciliation in sri lanka,0.24137231707572937,0.034132834523916245,0.7244948744773865,2015-01-14,2464
102,france iraq deployment debate terrorist attack,0.028405899181962013,0.6347367167472839,0.336857408285141,2015-01-14,2480
103,britain inflation,0.09376980364322662,0.1290002465248108,0.7772299647331238,2015-01-14,2475
104,taxi strikes spread across china,0.020024478435516357,0.8702468872070312,0.10972867906093597,2015-01-15,2742
105,10 turks said to be under arrest for aiding terrorist suspects in china,0.027898717671632767,0.6867496967315674,0.2853515148162842,2015-01-15,2733
106,crisis in france is seen as sign of chronic ills,0.025596441701054573,0.9247745871543884,0.04962894320487976,2015-01-15,2957
107,a business collapse froze his income and then the pharmacy bills came,0.01096368208527565,0.8886836171150208,0.10035277158021927,2015-01-15,2955
108,at gaza border crossing a symbol of palestinians internal tensions,0.05913839489221573,0.17073872685432434,0.7701228857040405,2015-01-15,2839
109,in chinas antigraft campaign small victories and bigger doubts,0.45230594277381897,0.05005520582199097,0.49763888120651245,2015-01-16,3178
110,gop senators looking to 2016 distance themselves from party leaders,0.03550633043050766,0.7774642705917358,0.18702934682369232,2015-01-16,3048
111,china north korea border crime militias,0.026834990829229355,0.6874807476997375,0.2856842279434204,2015-01-16,3034
112,netanyahu charlie hebdo rally appearance prompts turkey dispute,0.0612962432205677,0.7073615789413452,0.23134218156337738,2015-01-16,3080
113,bombardier plans layoffs and dollar1 4 billion write down,0.007150495890527964,0.9639407992362976,0.02890866808593273,2015-01-16,3206
114,wet seal files for chapter 11 bankruptcy,0.021560197696089745,0.6176658272743225,0.3607739806175232,2015-01-17,3338
115,after meeting with pope francis philippine president criticizes local church leaders,0.016967980191111565,0.9340202808380127,0.04901167377829552,2015-01-17,3271
116,international criminal court israel palestinian war crimes inquiry,0.03397023305296898,0.5681616067886353,0.3978681266307831,2015-01-17,3360
117,kerry begins visit to paris after terrorist attacks,0.11304944008588791,0.06755049526691437,0.8194000720977783,2015-01-17,3276
118,party leaders populist pitch in greece could pay off,0.10154709964990616,0.8336082100868225,0.06484463810920715,2015-01-18,3572
119,decoding the paradox of rising cable stocks,0.1907837688922882,0.06286853551864624,0.7463477253913879,2015-01-18,3619
120,economic data from china and stimulus from the ecb,0.24722503125667572,0.019635485485196114,0.7331394553184509,2015-01-19,3763
121,china who reports 3 deaths among bird flu cases in humans,0.02084960974752903,0.8621429800987244,0.11700733751058578,2015-01-20,3966
122,china gdp growth rate slowest since 1990,0.010095846839249134,0.9592787623405457,0.030625350773334503,2015-01-20,3963
123,as growth slows china pins hopes on consumer spending,0.23327971994876862,0.6150598526000977,0.1516604721546173,2015-01-20,3958
124,cuba may be opening but business travel market remains limited,0.20016074180603027,0.10571054369211197,0.694128692150116,2015-01-20,3902
125,airasia jets climb before crash was unusually fast investigators say,0.2549450099468231,0.09003221988677979,0.6550227403640747,2015-01-21,4099
126,to invest or not as china shifts,0.049488361924886703,0.015566883608698845,0.9349448084831238,2015-01-21,4096
127,israel hamas gaza strip war investigation,0.03754720836877823,0.5055602192878723,0.4568924903869629,2015-01-21,4095
128,447000 seized by government will be returned to business,0.021309733390808105,0.044171690940856934,0.934518575668335,2015-01-21,4216
129,iowa governor issues an ethanol warning for 2016,0.08859574794769287,0.1663038581609726,0.7451003789901733,2015-01-22,4784
130,belgium identifies pair suspected of terrorist plot and killed in police raid,0.032607004046440125,0.7938576340675354,0.1735353022813797,2015-01-22,4447
131,china said to be doing away with goals for arrests and convictions,0.1473347395658493,0.17274053394794464,0.679924726486206,2015-01-22,4318
132,suzlon group to sell german wind turbine business for 1 2 billion,0.042214155197143555,0.015310723334550858,0.9424750804901123,2015-01-22,4576
133,conflict and smiles as us and cuba discuss ties,0.08381514996290207,0.05734686553478241,0.8588379621505737,2015-01-23,4826
134,king abdullah who nudged saudi arabia forward dies at 90,0.15992920100688934,0.08276500552892685,0.7573058009147644,2015-01-23,4801
135,sundance 2015 robert redford minding his own business,0.07037804275751114,0.07589449733495712,0.8537274599075317,2015-01-23,4934
136,yemen houthi crisis sana,0.062158502638339996,0.6212798357009888,0.31656163930892944,2015-01-23,4594
137,communist leadership approves security goals for china,0.08957187086343765,0.019569532945752144,0.8908585906028748,2015-01-24,4918
138,skymall parent xhibit files for bankruptcy protection,0.012295431457459927,0.8190359473228455,0.16866867244243622,2015-01-24,5007
139,despite a crackdown use of illegal drugs in china continues unabated,0.14167653024196625,0.18635091185569763,0.6719725131988525,2015-01-25,5268
140,in a move toward a campaign chris christie plans to create a pac,0.09788592904806137,0.015872078016400337,0.8862419724464417,2015-01-26,5429
141,disillusioned by war israeli soldiers muted in 1967 are given fuller voice,0.10599969327449799,0.5508982539176941,0.3431020975112915,2015-01-26,5412
142,halting progress for 3 chicagoans held up by janet yellen as recessions symbols,0.009288393892347813,0.9556048512458801,0.035106733441352844,2015-01-26,5384
143,catalogs after years of decline are revamped for changing times,0.06713610142469406,0.021355880424380302,0.9115079641342163,2015-01-26,5391
144,kerry meets with nigerian leaders to encourage peaceful election,0.6841956973075867,0.01966382935643196,0.29614049196243286,2015-01-26,5322
145,u s strengths buoy consumers but hurt corporations with business abroad,0.025106271728873253,0.9435372948646545,0.031356360763311386,2015-01-27,5896
146,euro weakens and stocks fall in asia after election in greece,0.011301220394670963,0.9671052694320679,0.021593580022454262,2015-01-27,5393
147,journalist damian pachter in argentina fearing for his safety flees to israel,0.03764645382761955,0.6420348882675171,0.3203185796737671,2015-01-27,5475
148,us and india share sense of unease over china,0.017900310456752777,0.924721360206604,0.05737823620438576,2015-01-27,5647
149,jdcom chinas other e commerce giant follows its own path,0.1089228093624115,0.009974098764359951,0.8811030983924866,2015-01-27,5612
150,budget forecast sees end to steep declines in federal deficit,0.06976460665464401,0.9135524034500122,0.01668296568095684,2015-01-27,5607
151,skymall stumbles as airlines hone their sales pitches,0.010616244748234749,0.9674012660980225,0.021982615813612938,2015-01-27,5543
152,dominic ongwen lords resistance army war crimes court hague,0.0697740837931633,0.2824787199497223,0.6477472186088562,2015-01-27,5565
153,dentons to merge with dacheng of china to create worlds largest law firm,0.20641840994358063,0.00861375592648983,0.784967839717865,2015-01-27,5699
154,a push for a greater government role in housing finance,0.3643917739391327,0.01143825426697731,0.6241699457168579,2015-01-28,6024
155,house hearing iran nuclear talks sanctions,0.051500845700502396,0.12742282450199127,0.8210762739181519,2015-01-28,5720
156,greece syriza government names anti austerity economist as finance minister,0.053685158491134644,0.019291484728455544,0.9270232915878296,2015-01-28,5774
157,china tries to stay aloof from warming us india relationship,0.0466064028441906,0.10271583497524261,0.8506777286529541,2015-01-28,5757
158,indonesia military halts search for victims of airasia crash,0.01866980269551277,0.8438383340835571,0.1374918520450592,2015-01-28,5732
159,myriad genetics ending patent dispute on breast cancer risk testing,0.03901682049036026,0.6601690649986267,0.30081409215927124,2015-01-28,5895
160,kurt busch sticks with business plan amid domestic assault case,0.1358010321855545,0.15376123785972595,0.7104376554489136,2015-01-28,5909
161,document global warming poll,0.04787861183285713,0.024837510660290718,0.9272838830947876,2015-01-29,6503
162,communist officials in tibetan region punished for separatism china says,0.05488302931189537,0.7883253693580627,0.15679164230823517,2015-01-29,5968
163,uber a rising business model,0.8222805261611938,0.012829625979065895,0.16488993167877197,2015-01-29,6035
164,using smartphones and apps to enhance small business loyalty programs,0.2135164588689804,0.008355368860065937,0.7781282067298889,2015-01-29,5988
165,hillary clinton vs elizabeth warren could be a dream match for republicans,0.17684167623519897,0.012632511556148529,0.8105257749557495,2015-01-29,5994
166,old port city has new role as locus of grief after airasia crash,0.1668534129858017,0.016079694032669067,0.8170669078826904,2015-01-29,6065
167,europes anti business stance,0.032770052552223206,0.29008007049560547,0.6771498322486877,2015-01-29,6228
168,consumer product safety commission warns about danger to children from unsecured tvs,0.023465732112526894,0.7663050293922424,0.21022924780845642,2015-01-29,6106
169,as new leadership takes over in washington old fiscal battles are resurfacing,0.08268260210752487,0.4777865707874298,0.43953078985214233,2015-01-29,6161
170,co pilot of airasia plane was at controls just before crash,0.027745410799980164,0.12164335697889328,0.8506112098693848,2015-01-30,6239
171,for north koreans on chinese border welcome turns into wariness,0.04295077547430992,0.7552480697631836,0.20180122554302216,2015-01-30,6242
172,unicef seeking more aid points to children touched by armed conflict,0.7983105182647705,0.05653460696339607,0.14515486359596252,2015-01-30,6272
173,offshore wind farm leases draw few bids from wary industry,0.1993444263935089,0.19661493599414825,0.6040406823158264,2015-01-30,6443
174,greeces feisty finance minister tries a more moderate message,0.15373694896697998,0.24118275940418243,0.6050803065299988,2015-01-30,6412
175,plane crashes near aruba after pursuit by military jets,0.021068423986434937,0.7689728736877441,0.20995870232582092,2015-01-30,6462
176,crash death may be tied to takata airbag,0.02558312378823757,0.32701778411865234,0.6473990678787231,2015-01-30,6457
177,as new leadership takes over in washington a major fiscal clash takes shape,0.024670502170920372,0.8381267786026001,0.13720273971557617,2015-01-30,6351
178,japans premier disputes us textbooks portrayal of comfort women,0.029435869306325912,0.7313271760940552,0.23923689126968384,2015-01-30,6303
179,china clamps down still harder on internet access,0.024922410026192665,0.9002185463905334,0.07485909014940262,2015-01-30,6308
180,european union russia sanctions greece,0.029511859640479088,0.5201741456985474,0.4503140449523926,2015-01-30,6318
181,kerry to meet with ukrainian leaders in kiev,0.07794767618179321,0.021684890612959862,0.9003674387931824,2015-01-31,6667
182,judge rules for warner bros in dispute over gravity,0.035788360983133316,0.4954206943511963,0.46879085898399353,2015-01-31,6790
183,eurozone inflation unemployment,0.03352982923388481,0.6759476661682129,0.2905225157737732,2015-01-31,6529
184,assessment of guardrails hinges on final crash test,0.0410340279340744,0.0450957752764225,0.9138701558113098,2015-01-31,6777
185,turkey police thwart attack on prime ministers office,0.03183351084589958,0.746458888053894,0.22170759737491608,2015-02-01,97
186,witnesses recall panic of deadly stampede in shanghai,0.047822754830121994,0.7207962274551392,0.23138102889060974,2015-02-01,63
187,syrian civil war 2014 deadliest so far,0.018281910568475723,0.8479756116867065,0.13374245166778564,2015-02-01,93
188,court membership wouldnt guarantee palestinians a war crimes case,0.11476440727710724,0.1613936573266983,0.7238419055938721,2015-02-01,168
189,sony sells online game business,0.03373060002923012,0.01920657604932785,0.9470628499984741,2015-02-02,7239
190,after turmoil the new republic re emerges on newsstands,0.1022505909204483,0.10334837436676025,0.7944010496139526,2015-02-02,6999
191,training teachers to take aim against terrorists,0.05571523681282997,0.04355671629309654,0.9007280468940735,2015-02-02,7023
192,floridians lukewarm on bush for president and cold on rubio poll finds,0.05159275606274605,0.8432859182357788,0.10512131452560425,2015-02-02,7170
193,kerry and netanyahu hold phone conversation amid tensions,0.05904095992445946,0.08775492012500763,0.853204071521759,2015-02-03,13376
194,syria 19 christians have been released by the islamic state local leaders say,0.03652501106262207,0.5245206952095032,0.43895423412323,2015-02-03,13448
195,israeli leaders visit brings uninvited problems for jewish democrats,0.255221426486969,0.6465501189231873,0.09822847694158554,2015-02-03,13446
196,chinas long food chain plugs in,0.05528225749731064,0.4091690480709076,0.5355486273765564,2015-02-03,13477
197,today in politics indiana law deepens strain between republicans and business,0.053399235010147095,0.8006407022476196,0.1459600180387497,2015-02-04,20665
198,sec fires warning shot about confidentiality agreements,0.027453981339931488,0.6750105619430542,0.2975354790687561,2015-02-04,20582
199,new stumble in trial of former goldman programmer,0.1250966191291809,0.2554510831832886,0.6194522976875305,2015-02-04,20588
200,prosecutors ease crackdown onbuyers of china bound luxury cars,0.06869837641716003,0.8606018424034119,0.07069972157478333,2015-02-04,20492
201,on world autism awareness day gratitude and a wish list,0.07611992210149765,0.022759374231100082,0.901120662689209,2015-02-04,20725
202,struggling american apparel begins layoffs,0.008664300665259361,0.9615270495414734,0.029808634892106056,2015-02-04,20424
203,klaus tschira business software trailblazer dies at 74,0.022901901975274086,0.19388186931610107,0.7832162380218506,2015-02-04,20532
204,germanwings crash lufthansa,0.0397067554295063,0.4391321837902069,0.5211610198020935,2015-02-04,20397
205,report shows mixed picture for mets finances,0.05473911762237549,0.9015428423881531,0.04371814429759979,2015-02-05,27221
206,white house looks to ease arab fears over iran nuclear pact,0.8952275514602661,0.027575276792049408,0.07719726860523224,2015-02-05,26933
207,the philosophy of warren e buffett,0.04518083110451698,0.05204516649246216,0.9027740359306335,2015-02-05,27030
208,tidal music streaming service seeks footing after a stumble,0.88382488489151,0.019761603325605392,0.09641357511281967,2015-02-05,27172
209,20150603CHINA,0.02812381461262703,0.044055648148059845,0.9278205037117004,2015-02-06,33808
210,document senator warrens letter to sec,0.0436236634850502,0.024305030703544617,0.9320712685585022,2015-02-06,33815
211,marco rubio in generational argument faults outdated leaders,0.13066822290420532,0.34446191787719727,0.5248698592185974,2015-02-06,33820
212,justices curb bankruptcy filers ability to have second mortgages canceled,0.04702253267168999,0.29838812351226807,0.6545892953872681,2015-02-06,33709
213,ship reported sunk in chinas yangtze,0.017635107040405273,0.8796969652175903,0.102667897939682,2015-02-06,33703
214,worlds 50 best restaurants awards ceremony guildhall london,0.10162845999002457,0.02851572260260582,0.8698558807373047,2015-02-06,33566
215,time warner cable cfo leaves company,0.01907530054450035,0.5713061690330505,0.4096184968948364,2015-02-06,33638
216,ukraine conflict toll un,0.02769066020846367,0.7006415128707886,0.27166780829429626,2015-02-06,33606
217,urgently assembled meeting for leaders in greek crisis,0.10903102904558182,0.02570256032049656,0.8652663826942444,2015-02-06,33720
218,south korea 2 die of mers virus,0.027810219675302505,0.7562684416770935,0.2159213423728943,2015-02-06,33724
219,thousands protest on anniversary of hong kongs return to china,0.12784743309020996,0.4713309109210968,0.4008216857910156,2015-02-07,40568
220,china approves sweeping security law bolstering communist rule,0.7941825985908508,0.029484204947948456,0.1763332039117813,2015-02-07,40531
221,amid greek debt crisis pensioners line up for cash,0.1210663765668869,0.11617528647184372,0.7627582550048828,2015-02-07,40622
222,indonesia plane crash witnesses heard rumbling then boom,0.05004926770925522,0.2500947117805481,0.6998559832572937,2015-02-07,40593
223,mixed messages and no progress in greek crisis,0.02848491072654724,0.7154859900474548,0.2560291290283203,2015-02-07,40724
224,child labor rises sharply in syria upended by war and mayhem,0.08602719008922577,0.8990902304649353,0.014882530085742474,2015-02-07,40723
225,jim webb warrior novelist senator,0.056110821664333344,0.09944178909063339,0.8444474339485168,2015-02-07,40958
226,former wall st giants tangled in dispute over missing shares,0.015508842654526234,0.8910057544708252,0.09348543733358383,2015-02-07,40648
227,jim webb candidacy assures another antiwar voice against hillary clinton,0.2888313829898834,0.045593831688165665,0.6655747890472412,2015-02-07,40926
228,charls walker treasury official and business lobbyist is dead at 91,0.01978476531803608,0.4853955805301666,0.494819700717926,2015-02-07,40737
229,obama and walker set aside political tensions on the tarmac,0.17047828435897827,0.2852104902267456,0.5443112254142761,2015-02-07,40905
230,palm oil company is accused of exploiting liberias ebola crisis,0.029502220451831818,0.7757208347320557,0.19477684795856476,2015-02-08,45696
231,after deal europeans are eager to do business in iran,0.2579130232334137,0.011378129944205284,0.7307088971138,2015-02-08,45718
232,martin omalley calls for criminal justice overhaul amid racial tensions,0.12005330622196198,0.6443138718605042,0.23563288152217865,2015-02-08,45790
233,oil tumbles as wild ride continues,0.11092724651098251,0.39862072467803955,0.49045196175575256,2015-02-09,51947
234,china parade monkeys,0.03496433421969414,0.04567890986800194,0.9193567633628845,2015-02-09,51929
235,as economy falters military parade offers chance to burnish chinas image,0.35096579790115356,0.3290877342224121,0.3199464976787567,2015-02-09,51782
236,keleti train station budapest migrant crisis,0.027373775839805603,0.7027890086174011,0.2698371410369873,2015-02-09,51786
237,china lawyer churches zhang kai,0.13696134090423584,0.051040057092905045,0.8119986057281494,2015-02-09,51788
238,china liucheng guangxi explosions,0.03776298090815544,0.06783470511436462,0.894402265548706,2015-02-10,58789
239,syrian refugee crisis tests british compassion,0.11528827995061874,0.7221246957778931,0.162586972117424,2015-02-10,58817
240,china confinement care for new mothers now 27000 a month,0.1313588172197342,0.03674948960542679,0.8318917155265808,2015-02-10,58804
241,josh tyrangiel leaving as editor of bloomberg businessweek,0.020963460206985474,0.17987984418869019,0.7991567254066467,2015-02-10,58807
242,china supercity baoding beijing,0.05087348818778992,0.03408525139093399,0.9150412678718567,2015-02-10,58824
243,etf sponsors remain confident in the face of volatility,0.9245763421058655,0.012990396469831467,0.06243325024843216,2015-02-10,58899
