,Headline,Positive,Negative,Neutral,date,article_id
61,european central bank plays dual role in greek crisis,0.04228255897760391,0.02418220415711403,0.9335352778434753,2015-06-22,38348
62,al jazeera journalist ahmed mansour arrest warrant berlin egypt,0.04597209021449089,0.5733199119567871,0.3807079792022705,2015-06-22,38349
63,in china illegal drugs are sold online in an unbridled market,0.02377690188586712,0.4801197946071625,0.4961033761501312,2015-06-22,38353
64,archive of captured terrorist qaeda hussein documents shuts down,0.015729160979390144,0.4871097803115845,0.4971610903739929,2015-06-22,38396
65,greece crisis portraits,0.0357634574174881,0.4036164879798889,0.5606200098991394,2015-06-22,38761
66,as south sudan crisis worsens there is no more country,0.037462297827005386,0.17749175429344177,0.7850459814071655,2015-06-23,38637
67,poor children still at risk despite progress unicef warns,0.03685944154858589,0.8936124444007874,0.06952803581953049,2015-06-23,38624
68,preparations proceed for chinas world war ii parade,0.04823325574398041,0.03477976843714714,0.9169870018959045,2015-06-23,38699
69,russia assails extension of eu sanctions in ukraine crisis,0.018294557929039,0.9238209128379822,0.05788449943065643,2015-06-23,38499
70,martha stewarts media empire sold for fraction of its former value,0.021669838577508926,0.0650666356086731,0.9132635593414307,2015-06-23,38510
71,greek debt crisis,0.02454470843076706,0.32638782262802124,0.6490675210952759,2015-06-23,38452
72,leaders of south korea and japan speak of improving ties,0.8941250443458557,0.014609677717089653,0.09126528352499008,2015-06-23,38478
73,data mining start up enigma to expand commercial business,0.5296419262886047,0.008830547332763672,0.46152743697166443,2015-06-23,38601
74,today in politics south carolina takes step toward folding its confederate flag,0.29941457509994507,0.018914127722382545,0.6816712617874146,2015-06-23,38714
75,bouygues rejects altices 11 billion offer for telecom business,0.10431018471717834,0.06167609617114067,0.8340137004852295,2015-06-24,38822
76,dog eaters in yulin china unbowed by global derision,0.04902346432209015,0.7405023574829102,0.2104741334915161,2015-06-24,38766
77,britain holds rwanda spy chief on spanish war crimes charges,0.038061581552028656,0.26344019174575806,0.6984981894493103,2015-06-24,38792
78,scott walker promising bold leadership faces gop discord in wisconsin,0.26156699657440186,0.5283567309379578,0.2100762128829956,2015-06-24,38795
79,maneuvers and dutch defenses that may complicate takeover war,0.023775145411491394,0.6417437791824341,0.33448100090026855,2015-06-24,38875
80,us china meeting,0.04481770098209381,0.030366521328687668,0.9248157739639282,2015-06-24,38669
81,yemen families humanitarian crisis,0.05759185925126076,0.29218074679374695,0.6502273678779602,2015-06-25,39074
82,palestinians to accuse israel of war crimes in international court,0.10946840792894363,0.4336976706981659,0.45683395862579346,2015-06-25,39040
83,obama softens policy on hostage negotiations with terrorist groups,0.1707542985677719,0.3951968252658844,0.43404892086982727,2015-06-25,39051
84,deadly clash between police and ethnic uighurs reported in xinjiang region of china,0.023997686803340912,0.9148196578025818,0.06118273735046387,2015-06-25,38936
85,businesses doors creak open in hebron ghost town decades after massacre,0.04395031929016113,0.6388717889785767,0.31717780232429504,2015-06-25,38995
86,businesses worry about shouldering burden of greek debt,0.020683826878666878,0.9322203397750854,0.04709586501121521,2015-06-25,39120
87,the fragrance foundation awards the oscars of the fragrance world,0.03578750416636467,0.017374351620674133,0.9468381404876709,2015-06-25,39105
88,in china stomachs turn at news of traders peddling 40 year old meat,0.056895527988672256,0.8824337720870972,0.060670677572488785,2015-06-25,39138
89,greek lawmaker compares debt crisis to holocaust,0.11332179605960846,0.09012701362371445,0.7965511679649353,2015-06-25,39124
90,greek debt talks eurozone finance ministers meeting,0.03140369802713394,0.02718167006969452,0.9414146542549133,2015-06-26,39229
91,china aims to move beijing government out of citys crowded core,0.5899875164031982,0.036417677998542786,0.373594731092453,2015-06-26,39228
92,zestfinance takes its big data credit scoring to china,0.17850694060325623,0.008469471707940102,0.813023567199707,2015-06-26,39556
93,an echo of argentina in greek debt crisis,0.041630327701568604,0.19726283848285675,0.7611069083213806,2015-06-26,39307
94,with beijings voting plan dead hong kong looks for way forward,0.1813809871673584,0.016346534714102745,0.8022724390029907,2015-06-26,39260
95,when vietnam and china bicker traders on the border feel the bluster,0.024566344916820526,0.8905108571052551,0.08492273092269897,2015-06-26,39284
96,bulgaria fears fallout from greeces financial troubles,0.011759279295802116,0.9558695554733276,0.03237122297286987,2015-06-26,39192
97,womens world cup united states defeats china to reach semifinals,0.22979041934013367,0.09552498161792755,0.6746845245361328,2015-06-27,39767
98,nepal rough terrain and bad weather led to helicopter crash report says,0.010719727724790573,0.9617546796798706,0.027525512501597404,2015-06-27,39763
99,europcar shares decline in early trading after paris ipo,0.008975897915661335,0.963255763053894,0.02776837907731533,2015-06-27,39521
100,sirius xm settles royalty dispute over old recordings,0.03416195139288902,0.7061859965324402,0.25965210795402527,2015-06-27,39576
101,the bad behavior of visionary leaders,0.02570151351392269,0.7839117050170898,0.19038674235343933,2015-06-27,39617
102,european union migrant crisis quotas italy greece,0.0330628976225853,0.16903190314769745,0.7979052066802979,2015-06-27,39653
103,fear and uncertainty grip burundi before parliamentary vote,0.03026832826435566,0.6424675583839417,0.32726407051086426,2015-06-27,39698
104,china cuts interest rates after market plunge,0.028989868238568306,0.8612562417984009,0.10975399613380432,2015-06-28,39803
105,greek debt crisis european central bank,0.015096091665327549,0.8057567477226257,0.17914710938930511,2015-06-29,39907
106,a wary athens awaits the referendum on austerity,0.09906972199678421,0.2697322964668274,0.6311979293823242,2015-06-29,39935
107,dutch say inquiry into malaysia jet crash is being blocked in ukraine,0.019391417503356934,0.6697920560836792,0.31081652641296387,2015-06-29,39933
108,panic among hedge fund investors in greece,0.020997432991862297,0.894358217716217,0.08464433997869492,2015-06-29,39922
109,karl rove disputes an excerpt from ted cruzs book,0.03583784028887749,0.036630287766456604,0.927531898021698,2015-06-29,40085
110,asia markets slide on fears over greece,0.011561239138245583,0.9496394991874695,0.03879929333925247,2015-06-29,40004
111,fears of greece leaving euro are fears of the unknown,0.041625261306762695,0.6313736438751221,0.32700109481811523,2015-06-29,39947
112,greece will shut banks in fallout from debt crisis,0.011754823848605156,0.9106709361076355,0.07757426053285599,2015-06-29,39985
113,china and india are sitting out refugee crisis,0.04635564610362053,0.27365970611572266,0.6799846887588501,2015-06-29,39973
114,chinese stocks fall into a bear market,0.009955211542546749,0.9516571164131165,0.03838769346475601,2015-06-30,40051
115,israeli navy intercepts ship sailing toward gaza strip,0.048412710428237915,0.5108510255813599,0.44073620438575745,2015-06-30,40048
116,xi jinping of china hosts nations at asian infrastructure investment bank founding,0.11787047982215881,0.01890220120549202,0.8632273077964783,2015-06-30,40047
117,supreme court to weigh dispute over union fees,0.04869471490383148,0.5995954871177673,0.35170978307724,2015-06-30,40310
118,ge to sell bulk of fleet financing business for 69 billion,0.06069464981555939,0.01115578506141901,0.9281495213508606,2015-06-30,40038
119,private equity firms circle australian car finance company,0.04776627942919731,0.02015998400747776,0.9320737719535828,2015-06-30,40064
120,monetary controls in greece squeeze consumers and businesses,0.009652407839894295,0.9611733555793762,0.02917424403131008,2015-06-30,40142
121,european leaders insist greek deal is still possible,0.8150415420532227,0.01789756491780281,0.16706088185310364,2015-06-30,40121
122,russia officials meet on syrian crisis,0.04038738086819649,0.06240938603878021,0.8972032070159912,2015-06-30,40207
123,aol in deal with microsoft to take over display ad business,0.08380085229873657,0.014504670165479183,0.9016944766044617,2015-06-30,40211
124,puerto ricos bonds drop on governors warning about debt,0.011871623806655407,0.9584630727767944,0.0296652652323246,2015-06-30,40096
125,hong kong insists voting will abide by china rules,0.05214906483888626,0.021334581077098846,0.9265164136886597,2015-07-01,868
126,a young private killed in world war ii still leaps off the page,0.06456290930509567,0.3433292806148529,0.5921078324317932,2015-07-01,1092
127,guo yushan arrest china chen guangcheng,0.09742093086242676,0.07729541510343552,0.8252836465835571,2015-07-01,879
128,fighter defects citing ties to joseph kony fugitive african warlord,0.12232665717601776,0.3798862397670746,0.4977871775627136,2015-07-01,1032
129,chinas fog weighs heavily on shoulders of its premier architect,0.03214424476027489,0.8860449194908142,0.08181082457304001,2015-07-02,8182
130,tony abbott australian premier vows to fight leadership challenge,0.12905777990818024,0.08003241568803787,0.7909098267555237,2015-07-02,8090
131,transasia airways plane crash taiwan,0.020463617518544197,0.7480863332748413,0.23145003616809845,2015-07-02,8108
132,obamas public encounter with the dalai lama riles china,0.1021612361073494,0.5297433733940125,0.36809536814689636,2015-07-02,8130
133,boko haram attacks town in niger widening conflict,0.03965219482779503,0.8085640072822571,0.1517837643623352,2015-07-02,8323
134,china blocks web access to documentary on nations air pollution,0.014802693389356136,0.5670496821403503,0.41814759373664856,2015-07-03,14735
135,4 nusra front leaders said to be killed in syria,0.022669773548841476,0.7580381631851196,0.21929210424423218,2015-07-03,14760
136,to cuba on business,0.05308633670210838,0.01813855580985546,0.9287751317024231,2015-07-05,28184
137,putting out the welcome mat for china,0.11356315016746521,0.03609921783208847,0.8503376245498657,2015-07-05,28173
138,us iran tensions appear to ease in strait of hormuz,0.9401372671127319,0.03115675412118435,0.028705978766083717,2015-07-05,28181
139,producers turn to indiegogo to finance orson welless final film,0.0973948985338211,0.014981258660554886,0.8876238465309143,2015-07-05,28230
140,al jazeera america chief is ousted after turmoil,0.02229984849691391,0.5961312651634216,0.38156887888908386,2015-07-05,28145
141,germanwings flight 9525 crash andreas lubitz,0.0287295151501894,0.13007798790931702,0.8411924839019775,2015-07-05,28001
142,trader in 2010 flash crash case is denied bail reduction,0.04077900946140289,0.7842453122138977,0.1749756932258606,2015-07-05,28105
143,party leaders end british election campaign more energized than voters,0.40566495060920715,0.0383114255964756,0.5560236573219299,2015-07-05,28136
144,corinthian colleges lean business model leaves little for creditors,0.7450347542762756,0.03831882029771805,0.21664643287658691,2015-07-05,28121
145,business travelers want to be left to their own devices,0.022554706782102585,0.3117077350616455,0.6657376289367676,2015-07-05,28099
146,300 more bodies found in china ship disaster,0.025643879547715187,0.6810707449913025,0.29328545928001404,2015-07-06,34898
147,clinton first brother is wary chatty and still occasionally attracting attention,0.051365625113248825,0.11684341728687286,0.8317909240722656,2015-07-07,41617
148,un chief calls for new inquiry into 1961 plane crash that killed dag hammarskjold,0.06507512181997299,0.1075393334031105,0.8273855447769165,2015-07-07,41607
149,yanis varoufakis abruptly resigns as greek finance minister,0.013063229620456696,0.8387423753738403,0.14819437265396118,2015-07-07,41420
150,angela merkel faces monumental test of leadership after greek vote,0.10362706333398819,0.12828366458415985,0.7680892944335938,2015-07-07,41519
151,chinese stocks still look overvalued,0.4795123338699341,0.39952972531318665,0.12095794826745987,2015-07-07,41498
152,global poverty drops sharply with china making big strides un report says,0.512208104133606,0.4506431221961975,0.037148792296648026,2015-07-07,41594
153,hillary clintons team is wary as bernie sanders finds footing in iowa,0.07077337801456451,0.843131959438324,0.08609478175640106,2015-07-07,41516
154,as china reduces local spending cities woo private investors,0.26865363121032715,0.028034605085849762,0.7033117413520813,2015-07-08,46681
155,afghanistan army helicopter crashes in zabul killing all 17 aboard,0.015620622783899307,0.9071636199951172,0.077215775847435,2015-07-08,46639
156,iran state department warning,0.03811259940266609,0.04428976774215698,0.9175976514816284,2015-07-08,46595
157,cf industries to acquire businesses from oci for 8 billion,0.11661600321531296,0.008512895554304123,0.8748711347579956,2015-07-08,46622
158,pakistan army helicopter crash gilgit,0.040323033928871155,0.49834662675857544,0.4613303244113922,2015-07-08,46710
159,afghan wars convenient myth a living mullah omar,0.05325654149055481,0.07541590183973312,0.8713275194168091,2015-07-08,46867
160,caijing journalists shaming signals chinas growing control over news media,0.17328864336013794,0.14551104605197906,0.6812002658843994,2015-07-09,52944
161,german quota system highlights possible path and pitfalls for handling crisis,0.0714532881975174,0.30004653334617615,0.6285002827644348,2015-07-09,52949
162,warner chappell names jon platt its new chief,0.041856665164232254,0.023404482752084732,0.93473881483078,2015-07-10,60069
163,fears of new intifada accompany surge in mideast violence,0.029502399265766144,0.9089658856391907,0.061531733721494675,2015-07-10,60146
164,syrian familys agony raises specter of chemical warfare,0.03683736175298691,0.8162936568260193,0.1468689739704132,2015-07-10,60080
165,new york attorney general examining private equity firms mortgage business,0.020678166300058365,0.0981535091996193,0.8811683058738708,2015-07-10,60123
166,bank of america conflict case could put a chill on wall st,0.025998208671808243,0.8352125287055969,0.13878923654556274,2015-07-10,60102
167,trans pacific partnership china australia,0.05010640621185303,0.018739139661192894,0.9311544299125671,2015-07-10,59979
168,indonesia wreckage aviastar plane crash,0.022328637540340424,0.5621531009674072,0.41551822423934937,2015-07-10,59953
169,in a reunion bernanke and geithner revisit the crisis,0.04038769751787186,0.09210097789764404,0.8675113320350647,2015-07-10,60178
170,raif badawi imprisoned saudi blogger is awarded free speech prize,0.2609732449054718,0.0727151408791542,0.6663116216659546,2015-07-10,60179
171,uaw warns fiat chrysler to make deal or face strike,0.02342403680086136,0.7219010591506958,0.2546749413013458,2015-07-10,60160
172,teamsters pension fund warns 400000 of cuts,0.015793226659297943,0.9356258511543274,0.04858093708753586,2015-07-10,60163
173,russia turkey tensions rise over syria,0.05968084558844566,0.7569153308868408,0.1834038347005844,2015-07-10,60010
174,china coal mines fushun,0.027617190033197403,0.031576305627822876,0.94080650806427,2015-07-10,59999
175,spotty intelligence prompts us caution in assessing jet crash in egypt,0.04524239897727966,0.6014222502708435,0.35333535075187683,2015-07-11,67609
176,the end of chapter 11 bankruptcy protection,0.06492406874895096,0.19559815526008606,0.739477813243866,2015-07-11,67503
177,tullett prebon in talks to buy icaps global brokering business,0.06269807368516922,0.012161558493971825,0.9251404404640198,2015-07-11,67401
178,west fears burundi is on brink of conflict,0.02031855098903179,0.9229919910430908,0.05668945237994194,2015-07-11,67595
179,china stock market ipo,0.02938893996179104,0.029124470427632332,0.9414865970611572,2015-07-11,67381
180,egypt russian plane crash investigation,0.018827494233846664,0.754386842250824,0.22678576409816742,2015-07-11,67533
181,china taiwan meeting economy protests singapore,0.02769472263753414,0.8258802890777588,0.1464250087738037,2015-07-11,67356
182,arcelormittal steel china loss commodities,0.04889725521206856,0.07423420995473862,0.876868486404419,2015-07-11,67346
183,alphabets life sciences business has a new name verily,0.044114258140325546,0.01743401773273945,0.9384517669677734,2015-07-12,73853
184,china xu ming dies prison,0.036752864718437195,0.28693675994873047,0.6763104200363159,2015-07-12,73615
185,elizabeth warren shows support for hillary clintons wall street plan,0.24125654995441437,0.028124576434493065,0.7306188941001892,2015-07-12,73760
186,tsinghua business graduates scrap market oriented slogan,0.04997877776622772,0.23599039018154144,0.7140308618545532,2015-07-13,42504
187,with ban on exports lifted japan arms makers cautiously market wares abroad,0.3366633355617523,0.43153467774391174,0.23180200159549713,2015-07-13,42405
188,chinas incendiary market is fanned by borrowers and manipulation,0.0377671979367733,0.7109452486038208,0.2512874901294708,2015-07-13,42466
189,world war ii history captured in a privates letters to his wife,0.06253788620233536,0.03368476778268814,0.9037773013114929,2015-07-13,42455
190,the business of cosmetic surgery,0.025894176214933395,0.040261827409267426,0.9338440299034119,2015-07-14,42745
191,today in politics once wary of clinton congressional democrats open their arms,0.12643618881702423,0.07610686123371124,0.7974569201469421,2015-07-14,42785
192,hedge funds reassess china after market free fall,0.18311984837055206,0.24809829890727997,0.5687817931175232,2015-07-14,42692
193,nigeria military leaders faulted in fighting militants are fired,0.06994853913784027,0.7929750084877014,0.1370765119791031,2015-07-14,42698
194,tunisian forces kill 3 senior leaders of insurgent group,0.017363645136356354,0.8867202997207642,0.0959160253405571,2015-07-14,42641
195,scott walker tries to clarify remarks on gay scout leaders,0.03333084657788277,0.11587675660848618,0.850792407989502,2015-07-15,42911
196,bobby jindal a late entry reports campaign finance filings,0.019087396562099457,0.5882896780967712,0.3926229476928711,2015-07-15,42923
197,chinese police say men killed by officers were xinjiang terrorists,0.04719961807131767,0.7562468647956848,0.1965535283088684,2015-07-15,42782
198,syria increasingly disintegrates in crucible of war,0.027766574174165726,0.7619616389274597,0.21027182042598724,2015-07-16,43028
199,today in politics a close look at donors war chests and burn rates,0.05717948079109192,0.021091582253575325,0.9217289090156555,2015-07-16,43113
200,profit sharing makes good business sense hillary clinton says,0.2990272045135498,0.00841920543462038,0.6925535798072815,2015-07-16,43234
201,a syrian parody features the civil war and is stalked by it,0.020165957510471344,0.5985904932022095,0.38124361634254456,2015-07-16,42871
202,cooling of chinas stock market dents major driver of economic growth,0.02493996173143387,0.9283818602561951,0.04667814075946808,2015-07-16,42865
203,china says detained tourists were watching terrorist video,0.03435172513127327,0.5458033084869385,0.41984492540359497,2015-07-16,42824
204,resolving the greek debt crisis crucial next steps,0.06085456907749176,0.028778428211808205,0.9103670120239258,2015-07-16,42930
205,netflix q2 earnings charter time warner bright house,0.06556473672389984,0.04449240118265152,0.8899428844451904,2015-07-16,42933
206,sea warming leads to ban on fishing in the arctic,0.0359773114323616,0.736693799495697,0.2273288518190384,2015-07-17,43326
207,in bankruptcy filings maritime company says it settled labor case,0.13492469489574432,0.7833924889564514,0.08168284595012665,2015-07-17,43341
208,greek debt crisis highlights fractures in european union,0.05083740875124931,0.8832970857620239,0.06586555391550064,2015-07-17,43249
209,wan li who helped chinas farmers emerge from mao era dies at 98,0.03766113892197609,0.23143751919269562,0.7309014201164246,2015-07-17,43279
210,china cremates body of revered tibetan monk tenzin delek rinpoche,0.037265386432409286,0.25308623909950256,0.7096483707427979,2015-07-17,43169
211,violence flares in disputed kashmir region between india and pakistan,0.02280518226325512,0.8216257095336914,0.15556907653808594,2015-07-17,43197
212,coal miners struggle to survive in an industry battered by layoffs and bankruptcy,0.011566043831408024,0.963395893573761,0.02503805421292782,2015-07-18,43485
213,king salman of saudi arabia meets with hamas leaders,0.0743207335472107,0.02666846662759781,0.8990108370780945,2015-07-18,43490
214,trump belittles mccains war record,0.03476778790354729,0.7005576491355896,0.2646746039390564,2015-07-19,43588
215,china 2 relatives of a tibetan monk who died in prison have been arrested,0.03656168654561043,0.5283921360969543,0.43504613637924194,2015-07-19,43605
216,if world leaders can skip deadlines why cant i,0.03324979916214943,0.05333064869046211,0.9134196043014526,2015-07-19,43585
217,route of migrants into europe shifts toward balkans,0.11541931331157684,0.021161040291190147,0.8634196519851685,2015-07-19,43567
218,ant man a small superhero does big business at the box office,0.22702081501483917,0.018739767372608185,0.7542393803596497,2015-07-19,43667
219,china releases 9 tourists accused of watching terrorist video at hotel,0.015084694139659405,0.9036504626274109,0.08126477152109146,2015-07-19,43540
220,for gop pope franciss visit to congress comes with tensions,0.2933327257633209,0.016362130641937256,0.6903051137924194,2015-07-20,43723
221,as us and cuba relations warm property claims issue is revived,0.12271076440811157,0.1949400007724762,0.6823492646217346,2015-07-20,43720
222,iran sanctions security council draft resolution,0.0340498723089695,0.049250535666942596,0.9166995882987976,2015-07-20,43830
223,in china a supercity rises around beijing,0.2637541592121124,0.31109023094177246,0.4251555800437927,2015-07-20,43674
224,uncertainty whether cosby revelations could hurt him in court,0.05210546404123306,0.6365974545478821,0.31129708886146545,2015-07-21,43945
225,ap files for bankruptcy and aims to sell 120 stores,0.02399132028222084,0.11500503867864609,0.8610036373138428,2015-07-21,43931
226,the only realistic way to fix campaign finance,0.06287574023008347,0.02507779188454151,0.912046492099762,2015-07-21,43972
227,security council following iran nuclear pact votes to lift sanctions,0.5717116594314575,0.1698930859565735,0.2583952844142914,2015-07-21,43800
228,greece debt crisis banks reopen,0.04335987940430641,0.5111281871795654,0.44551190733909607,2015-07-21,43789
229,the world according to china investment maps cn,0.08401475101709366,0.01588957943022251,0.9000956416130066,2015-07-21,43736
230,china missing rights defenders,0.048908401280641556,0.3459957540035248,0.6050958037376404,2015-07-22,44081
231,warburg pincus to take stake in indian developer,0.035693757236003876,0.01986330933868885,0.9444429278373718,2015-07-22,43996
232,wariness as auto industry eyes mexico for growth,0.09457947313785553,0.5669472813606262,0.33847326040267944,2015-07-23,44202
233,senate panel takes small step toward easing travel restrictions with cuba,0.7584629654884338,0.018953392282128334,0.22258360683918,2015-07-23,44389
234,andy kindler gives the funny business its annual review,0.05194276571273804,0.02554752677679062,0.9225097298622131,2015-07-23,44164
235,bank of america replaces its finance officer as part of a shake up,0.0167557280510664,0.7599866390228271,0.2232576161623001,2015-07-23,44219
236,china crackdown human rights lawyers,0.04962524399161339,0.6432055830955505,0.30716919898986816,2015-07-23,44083
237,3 spanish journalists missing in syria and feared abducted,0.016214199364185333,0.8808146119117737,0.10297122597694397,2015-07-23,44112
238,italy arrests 2 men accused of planning terrorist attacks,0.026098499074578285,0.8535244464874268,0.1203770637512207,2015-07-23,44108
239,donald trump at mexican border claims close ties to hispanics,0.10995756089687347,0.05228034406900406,0.8377620577812195,2015-07-24,44473
240,push to lift hourly pay is now serious business,0.05848388001322746,0.8809542059898376,0.06056194752454758,2015-07-24,44491
241,us fears data stolen by chinese hacker could identify spies,0.02825373038649559,0.8203596472740173,0.15138669312000275,2015-07-25,44543
242,how sorry saved the family business,0.23872044682502747,0.10083330422639847,0.660446286201477,2015-07-26,44581
